t,cx,cy,disp_max,disp_rms,det_min,volume,Fx,Fy,p_L2,u_L2
0.09750,0.597824,0.499388,4.113933e-03,2.451786e-03,9.947882e-01,1.255732e-01,1.434900e-02,3.787475e-03,2.922897e-02,2.482147e-02
0.10000,0.597732,0.499362,4.285667e-03,2.555753e-03,9.946061e-01,1.255732e-01,1.420631e-02,3.730278e-03,2.887753e-02,2.509258e-02
0.10250,0.597639,0.499336,4.459776e-03,2.661291e-03,9.944233e-01,1.255731e-01,1.406960e-02,3.674693e-03,2.854402e-02,2.535897e-02
0.10500,0.597543,0.499309,4.636226e-03,2.768382e-03,9.942398e-01,1.255731e-01,1.393849e-02,3.620608e-03,2.822711e-02,2.562083e-02
0.10750,0.597447,0.499282,4.814987e-03,2.877013e-03,9.940555e-01,1.255730e-01,1.381260e-02,3.567921e-03,2.792565e-02,2.587830e-02
0.11000,0.597349,0.499255,4.996027e-03,2.987167e-03,9.938706e-01,1.255730e-01,1.369161e-02,3.516541e-03,2.763855e-02,2.613155e-02
0.11250,0.597250,0.499228,5.179317e-03,3.098831e-03,9.936850e-01,1.255730e-01,1.357520e-02,3.466382e-03,2.736485e-02,2.638071e-02
0.11500,0.597150,0.499200,5.364827e-03,3.211990e-03,9.934988e-01,1.255729e-01,1.346310e-02,3.417367e-03,2.710366e-02,2.662594e-02
0.11750,0.597048,0.499171,5.552530e-03,3.326632e-03,9.933119e-01,1.255729e-01,1.335505e-02,3.369424e-03,2.685418e-02,2.686734e-02
0.12000,0.596945,0.499143,5.742397e-03,3.442743e-03,9.931245e-01,1.255728e-01,1.325081e-02,3.322486e-03,2.661565e-02,2.710506e-02
0.12250,0.596841,0.499114,5.934402e-03,3.560311e-03,9.929365e-01,1.255728e-01,1.315017e-02,3.276496e-03,2.638740e-02,2.733919e-02
0.12500,0.596735,0.499085,6.128519e-03,3.679323e-03,9.927479e-01,1.255727e-01,1.305290e-02,3.231396e-03,2.616881e-02,2.756986e-02
0.12750,0.596628,0.499055,6.324722e-03,3.799768e-03,9.925589e-01,1.255727e-01,1.295884e-02,3.187134e-03,2.595930e-02,2.779717e-02
0.13000,0.596520,0.499025,6.522986e-03,3.921633e-03,9.923693e-01,1.255727e-01,1.286780e-02,3.143663e-03,2.575835e-02,2.802121e-02
0.13250,0.596410,0.498995,6.723287e-03,4.044909e-03,9.921793e-01,1.255726e-01,1.277962e-02,3.100938e-03,2.556547e-02,2.824208e-02
0.13500,0.596299,0.498965,6.925599e-03,4.169583e-03,9.919888e-01,1.255726e-01,1.269415e-02,3.058917e-03,2.538020e-02,2.845988e-02
0.13750,0.596187,0.498934,7.129900e-03,4.295645e-03,9.917978e-01,1.255725e-01,1.261124e-02,3.017561e-03,2.520212e-02,2.867467e-02
0.14000,0.596074,0.498903,7.336166e-03,4.423085e-03,9.916065e-01,1.255725e-01,1.253077e-02,2.976835e-03,2.503086e-02,2.888656e-02
0.14250,0.595959,0.498871,7.544374e-03,4.551892e-03,9.914147e-01,1.255725e-01,1.245260e-02,2.936706e-03,2.486603e-02,2.909561e-02
0.14500,0.595844,0.498840,7.754502e-03,4.682057e-03,9.912226e-01,1.255724e-01,1.237662e-02,2.897141e-03,2.470732e-02,2.930190e-02
0.14750,0.595727,0.498808,7.966526e-03,4.813570e-03,9.910301e-01,1.255724e-01,1.230273e-02,2.858113e-03,2.455441e-02,2.950550e-02
0.15000,0.595608,0.498776,8.180426e-03,4.946422e-03,9.908372e-01,1.255724e-01,1.223081e-02,2.819592e-03,2.440700e-02,2.970648e-02
0.15250,0.595489,0.498743,8.396179e-03,5.080602e-03,9.906440e-01,1.255723e-01,1.216077e-02,2.781554e-03,2.426483e-02,2.990491e-02
0.15500,0.595368,0.498710,8.613764e-03,5.216103e-03,9.904505e-01,1.255723e-01,1.209253e-02,2.743974e-03,2.412763e-02,3.010085e-02
0.15750,0.595246,0.498677,8.833159e-03,5.352915e-03,9.902566e-01,1.255723e-01,1.202598e-02,2.706829e-03,2.399518e-02,3.029436e-02
0.16000,0.595123,0.498644,9.054344e-03,5.491030e-03,9.900625e-01,1.255722e-01,1.196107e-02,2.670098e-03,2.386724e-02,3.048549e-02
0.16250,0.594999,0.498611,9.277298e-03,5.630438e-03,9.898681e-01,1.255722e-01,1.189770e-02,2.633760e-03,2.374362e-02,3.067431e-02
0.16500,0.594874,0.498577,9.501999e-03,5.771132e-03,9.896735e-01,1.255722e-01,1.183580e-02,2.597796e-03,2.362410e-02,3.086086e-02
0.16750,0.594747,0.498543,9.728429e-03,5.913103e-03,9.894787e-01,1.255722e-01,1.177532e-02,2.562189e-03,2.350851e-02,3.104520e-02
0.17000,0.594619,0.498508,9.956566e-03,6.056344e-03,9.892837e-01,1.255721e-01,1.171617e-02,2.526921e-03,2.339667e-02,3.122738e-02
0.17250,0.594491,0.498474,1.018639e-02,6.200846e-03,9.890884e-01,1.255721e-01,1.165831e-02,2.491977e-03,2.328841e-02,3.140744e-02
0.17500,0.594361,0.498439,1.041788e-02,6.346601e-03,9.888931e-01,1.255721e-01,1.160166e-02,2.457344e-03,2.318360e-02,3.158544e-02
0.17750,0.594229,0.498404,1.065102e-02,6.493602e-03,9.886975e-01,1.255721e-01,1.154618e-02,2.423007e-03,2.308207e-02,3.176141e-02
0.18000,0.594097,0.498369,1.088599e-02,6.641841e-03,9.885019e-01,1.255721e-01,1.149182e-02,2.388954e-03,2.298369e-02,3.193541e-02
0.18250,0.593964,0.498333,1.112295e-02,6.791310e-03,9.883062e-01,1.255721e-01,1.143851e-02,2.355172e-03,2.288833e-02,3.210746e-02
0.18500,0.593829,0.498297,1.136153e-02,6.942003e-03,9.881104e-01,1.255721e-01,1.138623e-02,2.321650e-03,2.279586e-02,3.227761e-02
0.18750,0.593693,0.498261,1.160169e-02,7.093912e-03,9.879146e-01,1.255720e-01,1.133491e-02,2.288379e-03,2.270618e-02,3.244590e-02
0.19000,0.593556,0.498225,1.184343e-02,7.247030e-03,9.877188e-01,1.255720e-01,1.128451e-02,2.255346e-03,2.261917e-02,3.261237e-02
0.19250,0.593418,0.498189,1.208672e-02,7.401350e-03,9.875229e-01,1.255721e-01,1.123500e-02,2.222543e-03,2.253473e-02,3.277706e-02
0.19500,0.593279,0.498152,1.233155e-02,7.556864e-03,9.873272e-01,1.255721e-01,1.118633e-02,2.189959e-03,2.245275e-02,3.293999e-02
0.19750,0.593139,0.498115,1.257790e-02,7.713567e-03,9.871314e-01,1.255721e-01,1.113847e-02,2.157587e-03,2.237314e-02,3.310120e-02
0.20000,0.592998,0.498078,1.282575e-02,7.871450e-03,9.869358e-01,1.255721e-01,1.109137e-02,2.125420e-03,2.229582e-02,3.326073e-02
0.20250,0.592856,0.498041,1.307507e-02,8.030508e-03,9.867403e-01,1.255721e-01,1.104501e-02,2.093451e-03,2.222070e-02,3.341861e-02
0.20500,0.592712,0.498004,1.332586e-02,8.190733e-03,9.865450e-01,1.255721e-01,1.099935e-02,2.061672e-03,2.214769e-02,3.357486e-02
0.20750,0.592567,0.497966,1.357810e-02,8.352120e-03,9.863498e-01,1.255721e-01,1.095435e-02,2.030077e-03,2.207672e-02,3.372953e-02
0.21000,0.592422,0.497928,1.383175e-02,8.514661e-03,9.861548e-01,1.255722e-01,1.091000e-02,1.998661e-03,2.200772e-02,3.388263e-02
0.21250,0.592275,0.497890,1.408682e-02,8.678351e-03,9.859600e-01,1.255722e-01,1.086626e-02,1.967418e-03,2.194062e-02,3.403419e-02
0.21500,0.592127,0.497852,1.434327e-02,8.843182e-03,9.857654e-01,1.255722e-01,1.082310e-02,1.936341e-03,2.187535e-02,3.418425e-02
0.21750,0.591978,0.497813,1.460110e-02,9.009149e-03,9.855712e-01,1.255723e-01,1.078050e-02,1.905423e-03,2.181185e-02,3.433283e-02
0.22000,0.591828,0.497775,1.486028e-02,9.176245e-03,9.853772e-01,1.255723e-01,1.073845e-02,1.874657e-03,2.175005e-02,3.447995e-02
0.22250,0.591677,0.497736,1.512079e-02,9.344464e-03,9.851835e-01,1.255724e-01,1.069690e-02,1.844040e-03,2.168991e-02,3.462565e-02
0.22500,0.591525,0.497697,1.538262e-02,9.513799e-03,9.849902e-01,1.255724e-01,1.065585e-02,1.813568e-03,2.163135e-02,3.476993e-02
0.22750,0.591372,0.497658,1.564574e-02,9.684246e-03,9.847972e-01,1.255725e-01,1.061527e-02,1.783235e-03,2.157434e-02,3.491284e-02
0.23000,0.591218,0.497618,1.591015e-02,9.855797e-03,9.846046e-01,1.255725e-01,1.057514e-02,1.753040e-03,2.151882e-02,3.505439e-02
0.23250,0.591063,0.497579,1.617582e-02,1.002845e-02,9.844124e-01,1.255726e-01,1.053544e-02,1.722978e-03,2.146474e-02,3.519461e-02
0.23500,0.590907,0.497539,1.644274e-02,1.020219e-02,9.842206e-01,1.255727e-01,1.049617e-02,1.693047e-03,2.141206e-02,3.533351e-02
0.23750,0.590749,0.497499,1.671088e-02,1.037702e-02,9.840293e-01,1.255728e-01,1.045730e-02,1.663242e-03,2.136073e-02,3.547113e-02
0.24000,0.590591,0.497459,1.698024e-02,1.055293e-02,9.838385e-01,1.255728e-01,1.041881e-02,1.633561e-03,2.131071e-02,3.560747e-02
0.24250,0.590432,0.497419,1.725078e-02,1.072991e-02,9.836482e-01,1.255729e-01,1.038069e-02,1.603998e-03,2.126196e-02,3.574256e-02
0.24500,0.590271,0.497379,1.752251e-02,1.090797e-02,9.834584e-01,1.255730e-01,1.034291e-02,1.574554e-03,2.121444e-02,3.587642e-02
0.24750,0.590110,0.497339,1.779539e-02,1.108709e-02,9.832692e-01,1.255731e-01,1.030548e-02,1.545226e-03,2.116811e-02,3.600907e-02
0.25000,0.589947,0.497298,1.806942e-02,1.126726e-02,9.830806e-01,1.255732e-01,1.026836e-02,1.516014e-03,2.112293e-02,3.614052e-02
0.25250,0.589784,0.497257,1.834457e-02,1.144849e-02,9.828927e-01,1.255734e-01,1.023156e-02,1.486916e-03,2.107888e-02,3.627080e-02
0.25500,0.589619,0.497216,1.862083e-02,1.163076e-02,9.827054e-01,1.255735e-01,1.019504e-02,1.457929e-03,2.103591e-02,3.639993e-02
0.25750,0.589454,0.497175,1.889818e-02,1.181408e-02,9.825188e-01,1.255736e-01,1.015881e-02,1.429050e-03,2.099401e-02,3.652792e-02
0.26000,0.589288,0.497134,1.917661e-02,1.199843e-02,9.823330e-01,1.255737e-01,1.012284e-02,1.400274e-03,2.095313e-02,3.665479e-02
0.26250,0.589120,0.497093,1.945609e-02,1.218381e-02,9.821479e-01,1.255739e-01,1.008713e-02,1.371597e-03,2.091324e-02,3.678055e-02
0.26500,0.588952,0.497051,1.973662e-02,1.237022e-02,9.819637e-01,1.255740e-01,1.005165e-02,1.343017e-03,2.087432e-02,3.690523e-02
0.26750,0.588782,0.497010,2.001818e-02,1.255764e-02,9.817802e-01,1.255742e-01,1.001641e-02,1.314536e-03,2.083635e-02,3.702883e-02
0.27000,0.588612,0.496968,2.030074e-02,1.274608e-02,9.815975e-01,1.255743e-01,9.981377e-03,1.286150e-03,2.079928e-02,3.715138e-02
0.27250,0.588440,0.496926,2.058430e-02,1.293553e-02,9.814157e-01,1.255745e-01,9.946554e-03,1.257855e-03,2.076311e-02,3.727288e-02
0.27500,0.588268,0.496884,2.086883e-02,1.312597e-02,9.812348e-01,1.255747e-01,9.911932e-03,1.229653e-03,2.072780e-02,3.739336e-02
0.27750,0.588094,0.496842,2.115433e-02,1.331742e-02,9.810547e-01,1.255749e-01,9.877503e-03,1.201542e-03,2.069333e-02,3.751283e-02
0.28000,0.587920,0.496800,2.144204e-02,1.350986e-02,9.808755e-01,1.255750e-01,9.843263e-03,1.173519e-03,2.065968e-02,3.763130e-02
0.28250,0.587745,0.496758,2.173072e-02,1.370328e-02,9.806972e-01,1.255752e-01,9.809203e-03,1.145584e-03,2.062682e-02,3.774879e-02
0.28500,0.587568,0.496715,2.202034e-02,1.389769e-02,9.805198e-01,1.255754e-01,9.775316e-03,1.117740e-03,2.059474e-02,3.786531e-02
0.28750,0.587391,0.496673,2.231090e-02,1.409307e-02,9.803434e-01,1.255757e-01,9.741599e-03,1.089988e-03,2.056342e-02,3.798087e-02
0.29000,0.587213,0.496630,2.260236e-02,1.428942e-02,9.801678e-01,1.255759e-01,9.708049e-03,1.062317e-03,2.053283e-02,3.809549e-02
0.29250,0.587034,0.496588,2.289473e-02,1.448674e-02,9.799933e-01,1.255761e-01,9.674663e-03,1.034719e-03,2.050296e-02,3.820918e-02
0.29500,0.586854,0.496545,2.318798e-02,1.468502e-02,9.798198e-01,1.255763e-01,9.641434e-03,1.007190e-03,2.047378e-02,3.832195e-02
0.29750,0.586672,0.496502,2.348209e-02,1.488426e-02,9.796472e-01,1.255766e-01,9.608354e-03,9.797268e-04,2.044529e-02,3.843381e-02
0.30000,0.586490,0.496459,2.377706e-02,1.508444e-02,9.794757e-01,1.255768e-01,9.575414e-03,9.523329e-04,2.041746e-02,3.854479e-02
0.30250,0.586307,0.496416,2.407287e-02,1.528557e-02,9.793052e-01,1.255771e-01,9.542612e-03,9.250069e-04,2.039028e-02,3.865488e-02
0.30500,0.586123,0.496373,2.436950e-02,1.548764e-02,9.791358e-01,1.255774e-01,9.509943e-03,8.977517e-04,2.036373e-02,3.876410e-02
0.30750,0.585939,0.496329,2.466694e-02,1.569065e-02,9.789675e-01,1.255776e-01,9.477402e-03,8.705689e-04,2.033779e-02,3.887246e-02
0.31000,0.585753,0.496286,2.496518e-02,1.589459e-02,9.788004e-01,1.255779e-01,9.444982e-03,8.434626e-04,2.031245e-02,3.897998e-02
0.31250,0.585566,0.496243,2.526419e-02,1.609945e-02,9.786343e-01,1.255782e-01,9.412677e-03,8.164369e-04,2.028770e-02,3.908666e-02
0.31500,0.585378,0.496199,2.556398e-02,1.630523e-02,9.784694e-01,1.255785e-01,9.380481e-03,7.894941e-04,2.026352e-02,3.919252e-02
0.31750,0.585190,0.496156,2.586451e-02,1.651193e-02,9.783056e-01,1.255789e-01,9.348388e-03,7.626297e-04,2.023990e-02,3.929756e-02
0.32000,0.585000,0.496112,2.616578e-02,1.671953e-02,9.781428e-01,1.255792e-01,9.316391e-03,7.358414e-04,2.021682e-02,3.940179e-02
0.32250,0.584810,0.496068,2.646778e-02,1.692804e-02,9.779812e-01,1.255795e-01,9.284483e-03,7.091232e-04,2.019428e-02,3.950523e-02
0.32500,0.584618,0.496024,2.677049e-02,1.713746e-02,9.778207e-01,1.255799e-01,9.252660e-03,6.824765e-04,2.017225e-02,3.960789e-02
0.32750,0.584426,0.495981,2.707390e-02,1.734776e-02,9.776613e-01,1.255802e-01,9.220918e-03,6.559008e-04,2.015074e-02,3.970977e-02
0.33000,0.584233,0.495937,2.737799e-02,1.755896e-02,9.775029e-01,1.255806e-01,9.189258e-03,6.293976e-04,2.012971e-02,3.981089e-02
0.33250,0.584039,0.495893,2.768274e-02,1.777105e-02,9.773457e-01,1.255809e-01,9.157678e-03,6.029670e-04,2.010918e-02,3.991125e-02
0.33500,0.583844,0.495849,2.798816e-02,1.798401e-02,9.771896e-01,1.255813e-01,9.126177e-03,5.766001e-04,2.008911e-02,4.001087e-02
0.33750,0.583648,0.495805,2.829422e-02,1.819785e-02,9.770346e-01,1.255817e-01,9.094756e-03,5.502953e-04,2.006951e-02,4.010974e-02
0.34000,0.583451,0.495761,2.860091e-02,1.841257e-02,9.768808e-01,1.255821e-01,9.063412e-03,5.240525e-04,2.005037e-02,4.020789e-02
0.34250,0.583253,0.495716,2.890841e-02,1.862814e-02,9.767281e-01,1.255825e-01,9.032144e-03,4.978574e-04,2.003166e-02,4.030533e-02
0.34500,0.583055,0.495672,2.921833e-02,1.884459e-02,9.765766e-01,1.255830e-01,9.000954e-03,4.717144e-04,2.001339e-02,4.040204e-02
0.34750,0.582855,0.495628,2.952889e-02,1.906189e-02,9.764262e-01,1.255834e-01,8.969846e-03,4.456216e-04,1.999555e-02,4.049806e-02
0.35000,0.582655,0.495584,2.984006e-02,1.928004e-02,9.762769e-01,1.255838e-01,8.938819e-03,4.195823e-04,1.997811e-02,4.059338e-02
0.35250,0.582454,0.495539,3.015183e-02,1.949904e-02,9.761289e-01,1.255843e-01,8.907871e-03,3.935990e-04,1.996109e-02,4.068802e-02
0.35500,0.582252,0.495495,3.046419e-02,1.971888e-02,9.759821e-01,1.255848e-01,8.876992e-03,3.676744e-04,1.994446e-02,4.078198e-02
0.35750,0.582049,0.495451,3.077713e-02,1.993956e-02,9.758365e-01,1.255852e-01,8.846177e-03,3.418086e-04,1.992822e-02,4.087527e-02
0.36000,0.581845,0.495406,3.109063e-02,2.016107e-02,9.756922e-01,1.255857e-01,8.815424e-03,3.160082e-04,1.991236e-02,4.096790e-02
0.36250,0.581640,0.495362,3.140469e-02,2.038342e-02,9.755491e-01,1.255862e-01,8.784731e-03,2.902795e-04,1.989688e-02,4.105987e-02
0.36500,0.581435,0.495317,3.171929e-02,2.060659e-02,9.754073e-01,1.255867e-01,8.754094e-03,2.646252e-04,1.988176e-02,4.115119e-02
0.36750,0.581228,0.495273,3.203442e-02,2.083058e-02,9.752668e-01,1.255873e-01,8.723510e-03,2.390411e-04,1.986700e-02,4.124188e-02
0.37000,0.581021,0.495228,3.235007e-02,2.105538e-02,9.751276e-01,1.255878e-01,8.692976e-03,2.135255e-04,1.985258e-02,4.133193e-02
0.37250,0.580813,0.495184,3.266622e-02,2.128100e-02,9.749896e-01,1.255883e-01,8.662486e-03,1.880745e-04,1.983852e-02,4.142136e-02
0.37500,0.580604,0.495139,3.298287e-02,2.150742e-02,9.748530e-01,1.255889e-01,8.632036e-03,1.626770e-04,1.982478e-02,4.151017e-02
0.37750,0.580394,0.495095,3.330000e-02,2.173464e-02,9.747177e-01,1.255895e-01,8.601623e-03,1.373345e-04,1.981138e-02,4.159837e-02
0.38000,0.580183,0.495050,3.361760e-02,2.196267e-02,9.745838e-01,1.255900e-01,8.571247e-03,1.120458e-04,1.979830e-02,4.168597e-02
0.38250,0.579972,0.495005,3.393566e-02,2.219148e-02,9.744511e-01,1.255906e-01,8.540907e-03,8.680472e-05,1.978553e-02,4.177296e-02
0.38500,0.579759,0.494961,3.425417e-02,2.242109e-02,9.743198e-01,1.255912e-01,8.510608e-03,6.160840e-05,1.977307e-02,4.185937e-02
0.38750,0.579546,0.494916,3.457312e-02,2.265148e-02,9.741899e-01,1.255919e-01,8.480352e-03,3.646301e-05,1.976092e-02,4.194519e-02
0.39000,0.579332,0.494872,3.489250e-02,2.288265e-02,9.740613e-01,1.255925e-01,8.450140e-03,1.137262e-05,1.974906e-02,4.203044e-02
0.39250,0.579117,0.494827,3.521229e-02,2.311459e-02,9.739341e-01,1.255931e-01,8.419976e-03,-1.366517e-05,1.973750e-02,4.211511e-02
0.39500,0.578901,0.494783,3.553249e-02,2.334731e-02,9.738084e-01,1.255938e-01,8.389861e-03,-3.864025e-05,1.972623e-02,4.219921e-02
0.39750,0.578685,0.494738,3.585571e-02,2.358080e-02,9.736840e-01,1.255944e-01,8.359794e-03,-6.355619e-05,1.971523e-02,4.228276e-02
0.40000,0.578467,0.494693,3.617944e-02,2.381504e-02,9.735612e-01,1.255951e-01,8.329779e-03,-8.842563e-05,1.970451e-02,4.236575e-02
0.40250,0.578249,0.494649,3.650359e-02,2.405005e-02,9.734398e-01,1.255958e-01,8.299816e-03,-1.132473e-04,1.969407e-02,4.244820e-02
0.40500,0.578030,0.494604,3.682814e-02,2.428581e-02,9.733199e-01,1.255965e-01,8.269904e-03,-1.380109e-04,1.968389e-02,4.253011e-02
0.40750,0.577810,0.494560,3.715309e-02,2.452232e-02,9.732015e-01,1.255972e-01,8.240038e-03,-1.627105e-04,1.967397e-02,4.261147e-02
0.41000,0.577590,0.494515,3.747841e-02,2.475958e-02,9.730845e-01,1.255979e-01,8.210218e-03,-1.873498e-04,1.966430e-02,4.269231e-02
0.41250,0.577368,0.494471,3.780412e-02,2.499757e-02,9.729689e-01,1.255987e-01,8.180440e-03,-2.119322e-04,1.965489e-02,4.277263e-02
0.41500,0.577146,0.494426,3.813018e-02,2.523631e-02,9.728548e-01,1.255994e-01,8.150701e-03,-2.364719e-04,1.964573e-02,4.285242e-02
0.41750,0.576923,0.494382,3.845660e-02,2.547578e-02,9.727421e-01,1.256002e-01,8.121002e-03,-2.609807e-04,1.963681e-02,4.293171e-02
0.42000,0.576699,0.494338,3.878336e-02,2.571598e-02,9.726308e-01,1.256010e-01,8.091340e-03,-2.854510e-04,1.962812e-02,4.301048e-02
0.42250,0.576474,0.494293,3.911046e-02,2.595690e-02,9.725209e-01,1.256018e-01,8.061713e-03,-3.098727e-04,1.961967e-02,4.308875e-02
0.42500,0.576249,0.494249,3.943788e-02,2.619854e-02,9.724122e-01,1.256026e-01,8.032114e-03,-3.342344e-04,1.961145e-02,4.316652e-02
0.42750,0.576023,0.494205,3.976562e-02,2.644090e-02,9.723049e-01,1.256034e-01,8.002539e-03,-3.585415e-04,1.960346e-02,4.324380e-02
0.43000,0.575796,0.494161,4.009366e-02,2.668398e-02,9.721990e-01,1.256042e-01,7.973001e-03,-3.828177e-04,1.959569e-02,4.332060e-02
0.43250,0.575568,0.494116,4.042200e-02,2.692776e-02,9.720943e-01,1.256050e-01,7.943503e-03,-4.070621e-04,1.958813e-02,4.339691e-02
0.43500,0.575339,0.494072,4.075062e-02,2.717225e-02,9.719910e-01,1.256059e-01,7.914037e-03,-4.312653e-04,1.958079e-02,4.347274e-02
0.43750,0.575110,0.494028,4.107953e-02,2.741743e-02,9.718889e-01,1.256068e-01,7.884601e-03,-4.554265e-04,1.957366e-02,4.354810e-02
