t,cx,cy,disp_max,disp_rms,det_min,volume,Fx,Fy,p_L2,u_L2
0.00250,0.600000,0.500000,0.000000e+00,0.000000e+00,1.000000e+00,1.255740e-01,-5.387766e-22,0.000000e+00,4.168442e-01,3.168442e-03
0.00500,0.600000,0.500000,6.989878e-07,4.455550e-07,9.999998e-01,1.255740e-01,8.011510e-02,2.177055e-02,4.387513e-01,5.380288e-03
0.00750,0.599999,0.500000,2.680665e-06,1.631175e-06,9.999962e-01,1.255740e-01,1.320021e-01,3.624788e-02,3.245522e-01,6.891257e-03
0.01000,0.599997,0.499999,6.360802e-06,3.702385e-06,9.999848e-01,1.255740e-01,1.566655e-01,4.349040e-02,2.491997e-01,8.129024e-03
0.01250,0.599994,0.499998,1.202656e-05,6.726405e-06,9.999657e-01,1.255740e-01,1.671815e-01,4.690065e-02,2.025095e-01,9.185278e-03
0.01500,0.599990,0.499997,1.987632e-05,1.072905e-05,9.999404e-01,1.255740e-01,1.703091e-01,4.824771e-02,1.721690e-01,1.011906e-02
0.01750,0.599986,0.499996,3.009217e-05,1.571379e-05,9.999110e-01,1.255740e-01,1.695240e-01,4.845564e-02,1.509174e-01,1.096218e-02
0.02000,0.599981,0.499995,4.276863e-05,2.167183e-05,9.998803e-01,1.255740e-01,1.666606e-01,4.802260e-02,1.350558e-01,1.173486e-02
0.02250,0.599975,0.499993,5.796005e-05,2.858773e-05,9.998508e-01,1.255740e-01,1.627395e-01,4.723348e-02,1.226453e-01,1.245071e-02
0.02500,0.599968,0.499991,7.570274e-05,3.644270e-05,9.998227e-01,1.255740e-01,1.583491e-01,4.625783e-02,1.126078e-01,1.311945e-02
0.02750,0.599960,0.499989,9.601250e-05,4.521649e-05,9.997900e-01,1.255740e-01,1.538336e-01,4.519884e-02,1.042982e-01,1.374831e-02
0.03000,0.599952,0.499986,1.188896e-04,5.488858e-05,9.997594e-01,1.255740e-01,1.493933e-01,4.411967e-02,9.730138e-02,1.434280e-02
0.03250,0.599942,0.499984,1.443228e-04,6.543884e-05,9.997318e-01,1.255740e-01,1.451412e-01,4.305854e-02,9.133337e-02,1.490728e-02
0.03500,0.599932,0.499981,1.722919e-04,7.684795e-05,9.997081e-01,1.255740e-01,1.411363e-01,4.203785e-02,8.619007e-02,1.544524e-02
0.03750,0.599922,0.499978,2.027705e-04,8.909758e-05,9.996819e-01,1.255740e-01,1.374044e-01,4.106988e-02,8.171915e-02,1.595954e-02
0.04000,0.599911,0.499975,2.357273e-04,1.021705e-04,9.996581e-01,1.255740e-01,1.339512e-01,4.016043e-02,7.780363e-02,1.645254e-02
0.04250,0.599899,0.499971,2.711280e-04,1.160505e-04,9.996367e-01,1.255740e-01,1.307698e-01,3.931117e-02,7.435180e-02,1.692625e-02
0.04500,0.599886,0.499967,3.089360e-04,1.307225e-04,9.995995e-01,1.255740e-01,1.278467e-01,3.852123e-02,7.129053e-02,1.738236e-02
0.04750,0.599873,0.499964,3.491131e-04,1.461727e-04,9.995628e-01,1.255740e-01,1.251647e-01,3.778822e-02,6.856076e-02,1.782232e-02
0.05000,0.599859,0.499959,3.916207e-04,1.623878e-04,9.995266e-01,1.255740e-01,1.227052e-01,3.710888e-02,6.611430e-02,1.824741e-02
0.05250,0.599844,0.499955,4.364196e-04,1.793557e-04,9.994913e-01,1.255740e-01,1.204491e-01,3.647952e-02,6.391146e-02,1.865872e-02
0.05500,0.599829,0.499951,4.834709e-04,1.970652e-04,9.994569e-01,1.255740e-01,1.183783e-01,3.589636e-02,6.191932e-02,1.905724e-02
0.05750,0.599813,0.499946,5.327361e-04,2.155057e-04,9.994237e-01,1.255740e-01,1.164756e-01,3.535562e-02,6.011035e-02,1.944382e-02
0.06000,0.599797,0.499941,5.841772e-04,2.346675e-04,9.993917e-01,1.255740e-01,1.147250e-01,3.485372e-02,5.846144e-02,1.981922e-02
0.06250,0.599780,0.499936,6.377571e-04,2.545413e-04,9.993303e-01,1.255740e-01,1.131120e-01,3.438727e-02,5.695304e-02,2.018415e-02
0.06500,0.599762,0.499931,6.934395e-04,2.751185e-04,9.992255e-01,1.255740e-01,1.116233e-01,3.395313e-02,5.556855e-02,2.053920e-02
0.06750,0.599744,0.499926,7.511892e-04,2.963913e-04,9.990946e-01,1.255740e-01,1.102471e-01,3.354844e-02,5.429379e-02,2.088494e-02
0.07000,0.599726,0.499920,8.109717e-04,3.183521e-04,9.989570e-01,1.255740e-01,1.089726e-01,3.317056e-02,5.311658e-02,2.122188e-02
0.07250,0.599706,0.499915,8.727539e-04,3.409937e-04,9.988133e-01,1.255740e-01,1.077903e-01,3.281713e-02,5.202645e-02,2.155048e-02
0.07500,0.599687,0.499909,9.365038e-04,3.643097e-04,9.986641e-01,1.255740e-01,1.066915e-01,3.248598e-02,5.101433e-02,2.187115e-02
0.07750,0.599666,0.499903,1.002190e-03,3.882938e-04,9.985098e-01,1.255740e-01,1.056688e-01,3.217518e-02,5.007232e-02,2.218429e-02
0.08000,0.599646,0.499897,1.069783e-03,4.129402e-04,9.983508e-01,1.255740e-01,1.047152e-01,3.188298e-02,4.919357e-02,2.249024e-02
0.08250,0.599624,0.499891,1.139253e-03,4.382432e-04,9.981876e-01,1.255740e-01,1.038246e-01,3.160780e-02,4.837203e-02,2.278934e-02
0.08500,0.599602,0.499884,1.210574e-03,4.641977e-04,9.980206e-01,1.255739e-01,1.029917e-01,3.134823e-02,4.760244e-02,2.308188e-02
0.08750,0.599580,0.499877,1.283717e-03,4.907988e-04,9.978502e-01,1.255739e-01,1.022116e-01,3.110299e-02,4.688012e-02,2.336815e-02
0.09000,0.599557,0.499871,1.358657e-03,5.180417e-04,9.976766e-01,1.255739e-01,1.014798e-01,3.087093e-02,4.620094e-02,2.364840e-02
0.09250,0.599534,0.499864,1.435369e-03,5.459221e-04,9.975003e-01,1.255739e-01,1.007925e-01,3.065101e-02,4.556124e-02,2.392288e-02
0.09500,0.599510,0.499857,1.513829e-03,5.744358e-04,9.973215e-01,1.255739e-01,1.001462e-01,3.044229e-02,4.495775e-02,2.419181e-02
0.09750,0.599485,0.499849,1.594014e-03,6.035789e-04,9.971405e-01,1.255739e-01,9.953773e-02,3.024393e-02,4.438757e-02,2.445540e-02
0.10000,0.599460,0.499842,1.675901e-03,6.333474e-04,9.969574e-01,1.255739e-01,9.896421e-02,3.005516e-02,4.384808e-02,2.471386e-02
0.10250,0.599435,0.499834,1.759470e-03,6.637379e-04,9.967726e-01,1.255739e-01,9.842308e-02,2.987527e-02,4.333694e-02,2.496735e-02
0.10500,0.599409,0.499827,1.844700e-03,6.947469e-04,9.965861e-01,1.255739e-01,9.791199e-02,2.970364e-02,4.285204e-02,2.521607e-02
0.10750,0.599382,0.499819,1.931570e-03,7.263713e-04,9.963983e-01,1.255739e-01,9.742885e-02,2.953969e-02,4.239146e-02,2.546017e-02
0.11000,0.599355,0.499811,2.020061e-03,7.586078e-04,9.962093e-01,1.255739e-01,9.697171e-02,2.938288e-02,4.195348e-02,2.569981e-02
0.11250,0.599328,0.499803,2.110155e-03,7.914535e-04,9.960192e-01,1.255739e-01,9.653883e-02,2.923274e-02,4.153654e-02,2.593513e-02
0.11500,0.599300,0.499794,2.201834e-03,8.249057e-04,9.958282e-01,1.255739e-01,9.612861e-02,2.908884e-02,4.113920e-02,2.616627e-02
0.11750,0.599272,0.499786,2.295081e-03,8.589616e-04,9.956363e-01,1.255739e-01,9.573956e-02,2.895075e-02,4.076018e-02,2.639337e-02
0.12000,0.599243,0.499777,2.389879e-03,8.936187e-04,9.954436e-01,1.255738e-01,9.537036e-02,2.881811e-02,4.039827e-02,2.661653e-02
0.12250,0.599213,0.499769,2.486212e-03,9.288745e-04,9.952503e-01,1.255738e-01,9.501976e-02,2.869058e-02,4.005240e-02,2.683590e-02
0.12500,0.599183,0.499760,2.584064e-03,9.647266e-04,9.950563e-01,1.255738e-01,9.468662e-02,2.856783e-02,3.972156e-02,2.705156e-02
0.12750,0.599153,0.499751,2.683420e-03,1.001173e-03,9.948618e-01,1.255738e-01,9.436989e-02,2.844959e-02,3.940484e-02,2.726364e-02
0.13000,0.599122,0.499741,2.784266e-03,1.038211e-03,9.946667e-01,1.255738e-01,9.406859e-02,2.833557e-02,3.910140e-02,2.747223e-02
0.13250,0.599091,0.499732,2.886588e-03,1.075839e-03,9.944712e-01,1.255738e-01,9.378183e-02,2.822553e-02,3.881045e-02,2.767743e-02
0.13500,0.599059,0.499723,2.990370e-03,1.114055e-03,9.942751e-01,1.255738e-01,9.350876e-02,2.811924e-02,3.853129e-02,2.787932e-02
0.13750,0.599027,0.499713,3.095601e-03,1.152857e-03,9.940786e-01,1.255738e-01,9.324861e-02,2.801647e-02,3.826323e-02,2.807801e-02
0.14000,0.598994,0.499703,3.202267e-03,1.192243e-03,9.938817e-01,1.255737e-01,9.300065e-02,2.791704e-02,3.800567e-02,2.827358e-02
0.14250,0.598961,0.499693,3.310356e-03,1.232211e-03,9.936843e-01,1.255737e-01,9.276421e-02,2.782075e-02,3.775802e-02,2.846609e-02
0.14500,0.598927,0.499683,3.419854e-03,1.272760e-03,9.934865e-01,1.255737e-01,9.253866e-02,2.772743e-02,3.751977e-02,2.865564e-02
0.14750,0.598893,0.499673,3.530750e-03,1.313889e-03,9.932802e-01,1.255737e-01,9.232340e-02,2.763692e-02,3.729041e-02,2.884230e-02
0.15000,0.598859,0.499663,3.643032e-03,1.355594e-03,9.930720e-01,1.255737e-01,9.211787e-02,2.754906e-02,3.706948e-02,2.902614e-02
0.15250,0.598824,0.499652,3.756688e-03,1.397876e-03,9.928628e-01,1.255736e-01,9.192156e-02,2.746372e-02,3.685655e-02,2.920722e-02
0.15500,0.598788,0.499642,3.871707e-03,1.440731e-03,9.926527e-01,1.255736e-01,9.173397e-02,2.738076e-02,3.665121e-02,2.938561e-02
0.15750,0.598752,0.499631,3.988078e-03,1.484160e-03,9.924416e-01,1.255736e-01,9.155465e-02,2.730005e-02,3.645309e-02,2.956138e-02
0.16000,0.598716,0.499620,4.105790e-03,1.528161e-03,9.922295e-01,1.255736e-01,9.138315e-02,2.722148e-02,3.626183e-02,2.973459e-02
0.16250,0.598679,0.499609,4.224833e-03,1.572731e-03,9.920164e-01,1.255735e-01,9.121907e-02,2.714494e-02,3.607710e-02,2.990529e-02
0.16500,0.598641,0.499598,4.345195e-03,1.617871e-03,9.918024e-01,1.255735e-01,9.106201e-02,2.707031e-02,3.589860e-02,3.007355e-02
0.16750,0.598604,0.499587,4.466866e-03,1.663579e-03,9.915873e-01,1.255735e-01,9.091162e-02,2.699752e-02,3.572602e-02,3.023942e-02
0.17000,0.598565,0.499575,4.589836e-03,1.709852e-03,9.913711e-01,1.255734e-01,9.076753e-02,2.692645e-02,3.555909e-02,3.040294e-02
0.17250,0.598526,0.499564,4.714096e-03,1.756692e-03,9.911540e-01,1.255734e-01,9.062942e-02,2.685704e-02,3.539755e-02,3.056418e-02
0.17500,0.598487,0.499552,4.839635e-03,1.804095e-03,9.909357e-01,1.255734e-01,9.049698e-02,2.678918e-02,3.524115e-02,3.072319e-02
0.17750,0.598448,0.499540,4.966443e-03,1.852061e-03,9.907164e-01,1.255733e-01,9.036991e-02,2.672281e-02,3.508967e-02,3.088000e-02
0.18000,0.598407,0.499528,5.094511e-03,1.900589e-03,9.904961e-01,1.255733e-01,9.024794e-02,2.665786e-02,3.494289e-02,3.103467e-02
0.18250,0.598367,0.499516,5.223829e-03,1.949678e-03,9.902746e-01,1.255733e-01,9.013079e-02,2.659424e-02,3.480060e-02,3.118724e-02
0.18500,0.598326,0.499504,5.354388e-03,1.999326e-03,9.900520e-01,1.255732e-01,9.001820e-02,2.653191e-02,3.466261e-02,3.133775e-02
0.18750,0.598284,0.499492,5.486179e-03,2.049533e-03,9.898284e-01,1.255732e-01,8.990993e-02,2.647078e-02,3.452872e-02,3.148625e-02
0.19000,0.598242,0.499479,5.619192e-03,2.100298e-03,9.896036e-01,1.255731e-01,8.980575e-02,2.641081e-02,3.439878e-02,3.163278e-02
0.19250,0.598200,0.499467,5.753417e-03,2.151620e-03,9.893776e-01,1.255731e-01,8.970544e-02,2.635193e-02,3.427260e-02,3.177738e-02
0.19500,0.598157,0.499454,5.888847e-03,2.203497e-03,9.891506e-01,1.255731e-01,8.960879e-02,2.629409e-02,3.415003e-02,3.192008e-02
0.19750,0.598114,0.499441,6.025472e-03,2.255928e-03,9.889224e-01,1.255730e-01,8.951561e-02,2.623724e-02,3.403092e-02,3.206093e-02
0.20000,0.598070,0.499428,6.163282e-03,2.308914e-03,9.886931e-01,1.255730e-01,8.942569e-02,2.618132e-02,3.391514e-02,3.219995e-02
0.20250,0.598026,0.499415,6.302269e-03,2.362452e-03,9.884626e-01,1.255729e-01,8.933886e-02,2.612630e-02,3.380254e-02,3.233720e-02
0.20500,0.597981,0.499402,6.442425e-03,2.416542e-03,9.882310e-01,1.255728e-01,8.925495e-02,2.607211e-02,3.369300e-02,3.247269e-02
0.20750,0.597936,0.499388,6.583739e-03,2.471183e-03,9.879982e-01,1.255728e-01,8.917379e-02,2.601872e-02,3.358639e-02,3.260646e-02
0.21000,0.597891,0.499375,6.726203e-03,2.526374e-03,9.877643e-01,1.255727e-01,8.909521e-02,2.596609e-02,3.348260e-02,3.273856e-02
0.21250,0.597845,0.499361,6.869808e-03,2.582114e-03,9.875292e-01,1.255727e-01,8.901907e-02,2.591417e-02,3.338152e-02,3.286900e-02
0.21500,0.597798,0.499347,7.014546e-03,2.638402e-03,9.872929e-01,1.255726e-01,8.894522e-02,2.586293e-02,3.328304e-02,3.299781e-02
0.21750,0.597751,0.499333,7.160408e-03,2.695237e-03,9.870556e-01,1.255725e-01,8.887352e-02,2.581232e-02,3.318706e-02,3.312504e-02
0.22000,0.597704,0.499319,7.307384e-03,2.752619e-03,9.868170e-01,1.255725e-01,8.880384e-02,2.576232e-02,3.309349e-02,3.325070e-02
0.22250,0.597656,0.499305,7.455467e-03,2.810547e-03,9.865774e-01,1.255724e-01,8.873605e-02,2.571290e-02,3.300223e-02,3.337483e-02
0.22500,0.597608,0.499291,7.604647e-03,2.869019e-03,9.863366e-01,1.255723e-01,8.867002e-02,2.566402e-02,3.291319e-02,3.349746e-02
0.22750,0.597559,0.499276,7.754916e-03,2.928035e-03,9.860946e-01,1.255723e-01,8.860565e-02,2.561565e-02,3.282630e-02,3.361860e-02
0.23000,0.597510,0.499262,7.906266e-03,2.987594e-03,9.858516e-01,1.255722e-01,8.854282e-02,2.556777e-02,3.274146e-02,3.373830e-02
0.23250,0.597460,0.499247,8.058687e-03,3.047695e-03,9.856074e-01,1.255721e-01,8.848142e-02,2.552034e-02,3.265861e-02,3.385657e-02
0.23500,0.597410,0.499232,8.212172e-03,3.108337e-03,9.853622e-01,1.255720e-01,8.842136e-02,2.547336e-02,3.257768e-02,3.397343e-02
0.23750,0.597360,0.499217,8.366711e-03,3.169520e-03,9.851158e-01,1.255719e-01,8.836254e-02,2.542679e-02,3.249858e-02,3.408892e-02
0.24000,0.597309,0.499202,8.522297e-03,3.231242e-03,9.848684e-01,1.255719e-01,8.830487e-02,2.538061e-02,3.242126e-02,3.420306e-02
0.24250,0.597258,0.499187,8.678920e-03,3.293503e-03,9.846200e-01,1.255718e-01,8.824825e-02,2.533480e-02,3.234566e-02,3.431587e-02
0.24500,0.597206,0.499171,8.836573e-03,3.356302e-03,9.843705e-01,1.255717e-01,8.819261e-02,2.528935e-02,3.227170e-02,3.442737e-02
0.24750,0.597154,0.499156,8.995247e-03,3.419637e-03,9.841200e-01,1.255716e-01,8.813787e-02,2.524421e-02,3.219933e-02,3.453759e-02
0.25000,0.597101,0.499140,9.154934e-03,3.483509e-03,9.838685e-01,1.255715e-01,8.808394e-02,2.519938e-02,3.212850e-02,3.464655e-02
0.25250,0.597048,0.499125,9.315625e-03,3.547916e-03,9.836160e-01,1.255714e-01,8.803074e-02,2.515484e-02,3.205915e-02,3.475427e-02
0.25500,0.596994,0.499109,9.477312e-03,3.612858e-03,9.833625e-01,1.255713e-01,8.797819e-02,2.511056e-02,3.199122e-02,3.486076e-02
0.25750,0.596940,0.499093,9.639987e-03,3.678333e-03,9.831080e-01,1.255712e-01,8.792624e-02,2.506653e-02,3.192467e-02,3.496606e-02
0.26000,0.596886,0.499077,9.803641e-03,3.744341e-03,9.828527e-01,1.255711e-01,8.787481e-02,2.502272e-02,3.185945e-02,3.507018e-02
0.26250,0.596831,0.499061,9.968266e-03,3.810880e-03,9.825963e-01,1.255710e-01,8.782386e-02,2.497911e-02,3.179551e-02,3.517315e-02
0.26500,0.596776,0.499044,1.013385e-02,3.877951e-03,9.823391e-01,1.255709e-01,8.777332e-02,2.493569e-02,3.173281e-02,3.527497e-02
0.26750,0.596720,0.499028,1.030040e-02,3.945552e-03,9.820809e-01,1.255708e-01,8.772315e-02,2.489245e-02,3.167131e-02,3.537567e-02
0.27000,0.596664,0.499011,1.046789e-02,4.013681e-03,9.818218e-01,1.255707e-01,8.767331e-02,2.484937e-02,3.161096e-02,3.547527e-02
0.27250,0.596607,0.498994,1.063631e-02,4.082340e-03,9.815618e-01,1.255705e-01,8.762374e-02,2.480645e-02,3.155174e-02,3.557378e-02
0.27500,0.596550,0.498978,1.080567e-02,4.151526e-03,9.813010e-01,1.255704e-01,8.757440e-02,2.476366e-02,3.149360e-02,3.567123e-02
0.27750,0.596492,0.498961,1.097595e-02,4.221238e-03,9.810394e-01,1.255703e-01,8.752525e-02,2.472100e-02,3.143650e-02,3.576763e-02
0.28000,0.596434,0.498944,1.114714e-02,4.291476e-03,9.807769e-01,1.255702e-01,8.747626e-02,2.467845e-02,3.138042e-02,3.586299e-02
0.28250,0.596376,0.498926,1.131923e-02,4.362240e-03,9.805136e-01,1.255700e-01,8.742737e-02,2.463600e-02,3.132532e-02,3.595734e-02
0.28500,0.596317,0.498909,1.149222e-02,4.433527e-03,9.802495e-01,1.255699e-01,8.737854e-02,2.459363e-02,3.127116e-02,3.605069e-02
0.28750,0.596258,0.498892,1.166610e-02,4.505337e-03,9.799847e-01,1.255698e-01,8.732974e-02,2.455135e-02,3.121793e-02,3.614306e-02
0.29000,0.596198,0.498874,1.184086e-02,4.577669e-03,9.797191e-01,1.255696e-01,8.728094e-02,2.450914e-02,3.116558e-02,3.623445e-02
0.29250,0.596138,0.498856,1.201650e-02,4.650523e-03,9.794528e-01,1.255695e-01,8.723210e-02,2.446700e-02,3.111409e-02,3.632490e-02
0.29500,0.596077,0.498838,1.219299e-02,4.723897e-03,9.791858e-01,1.255694e-01,8.718318e-02,2.442492e-02,3.106343e-02,3.641440e-02
0.29750,0.596016,0.498820,1.237035e-02,4.797791e-03,9.789180e-01,1.255692e-01,8.713415e-02,2.438289e-02,3.101357e-02,3.650299e-02
0.30000,0.595955,0.498802,1.254855e-02,4.872203e-03,9.786497e-01,1.255691e-01,8.708500e-02,2.434089e-02,3.096450e-02,3.659066e-02
0.30250,0.595893,0.498784,1.272759e-02,4.947133e-03,9.783806e-01,1.255689e-01,8.703569e-02,2.429891e-02,3.091618e-02,3.667744e-02
0.30500,0.595831,0.498766,1.290746e-02,5.022580e-03,9.781110e-01,1.255688e-01,8.698621e-02,2.425695e-02,3.086859e-02,3.676334e-02
0.30750,0.595768,0.498748,1.308815e-02,5.098542e-03,9.778407e-01,1.255686e-01,8.693653e-02,2.421499e-02,3.082171e-02,3.684837e-02
0.31000,0.595705,0.498729,1.326966e-02,5.175020e-03,9.775699e-01,1.255685e-01,8.688663e-02,2.417303e-02,3.077552e-02,3.693254e-02
0.31250,0.595641,0.498710,1.345198e-02,5.252011e-03,9.772986e-01,1.255683e-01,8.683648e-02,2.413105e-02,3.072999e-02,3.701588e-02
0.31500,0.595577,0.498691,1.363509e-02,5.329516e-03,9.770267e-01,1.255681e-01,8.678608e-02,2.408905e-02,3.068511e-02,3.709839e-02
0.31750,0.595512,0.498673,1.381900e-02,5.407532e-03,9.767542e-01,1.255680e-01,8.673541e-02,2.404701e-02,3.064086e-02,3.718008e-02
0.32000,0.595447,0.498654,1.400368e-02,5.486060e-03,9.764814e-01,1.255678e-01,8.668444e-02,2.400493e-02,3.059721e-02,3.726097e-02
0.32250,0.595382,0.498634,1.418914e-02,5.565098e-03,9.762080e-01,1.255676e-01,8.663316e-02,2.396278e-02,3.055415e-02,3.734107e-02
0.32500,0.595316,0.498615,1.437537e-02,5.644645e-03,9.759342e-01,1.255674e-01,8.658155e-02,2.392057e-02,3.051166e-02,3.742039e-02
0.32750,0.595250,0.498596,1.456236e-02,5.724701e-03,9.756599e-01,1.255673e-01,8.652960e-02,2.387828e-02,3.046973e-02,3.749894e-02
0.33000,0.595183,0.498576,1.475009e-02,5.805264e-03,9.753853e-01,1.255671e-01,8.647729e-02,2.383591e-02,3.042833e-02,3.757673e-02
0.33250,0.595116,0.498557,1.493857e-02,5.886334e-03,9.751102e-01,1.255669e-01,8.642461e-02,2.379344e-02,3.038745e-02,3.765379e-02
0.33500,0.595048,0.498537,1.512778e-02,5.967908e-03,9.748348e-01,1.255667e-01,8.637155e-02,2.375087e-02,3.034707e-02,3.773010e-02
0.33750,0.594980,0.498517,1.531772e-02,6.049988e-03,9.745590e-01,1.255665e-01,8.631810e-02,2.370819e-02,3.030718e-02,3.780570e-02
0.34000,0.594912,0.498497,1.550838e-02,6.132571e-03,9.742829e-01,1.255663e-01,8.626426e-02,2.366539e-02,3.026777e-02,3.788059e-02
0.34250,0.594843,0.498477,1.569975e-02,6.215656e-03,9.740064e-01,1.255661e-01,8.621000e-02,2.362247e-02,3.022883e-02,3.795477e-02
0.34500,0.594774,0.498457,1.589182e-02,6.299243e-03,9.737297e-01,1.255659e-01,8.615534e-02,2.357944e-02,3.019033e-02,3.802826e-02
0.34750,0.594704,0.498436,1.608459e-02,6.383331e-03,9.734526e-01,1.255657e-01,8.610024e-02,2.353627e-02,3.015227e-02,3.810107e-02
0.35000,0.594634,0.498416,1.627805e-02,6.467918e-03,9.731753e-01,1.255655e-01,8.604470e-02,2.349297e-02,3.011463e-02,3.817322e-02
0.35250,0.594564,0.498395,1.647219e-02,6.553003e-03,9.728978e-01,1.255653e-01,8.598868e-02,2.344953e-02,3.007740e-02,3.824470e-02
0.35500,0.594493,0.498375,1.666700e-02,6.638587e-03,9.726200e-01,1.255651e-01,8.593219e-02,2.340594e-02,3.004057e-02,3.831552e-02
0.35750,0.594421,0.498354,1.686248e-02,6.724667e-03,9.723419e-01,1.255649e-01,8.587522e-02,2.336221e-02,3.000412e-02,3.838571e-02
0.36000,0.594349,0.498333,1.705862e-02,6.811242e-03,9.720637e-01,1.255647e-01,8.581777e-02,2.331833e-02,2.996805e-02,3.845527e-02
0.36250,0.594277,0.498312,1.725541e-02,6.898312e-03,9.717853e-01,1.255645e-01,8.575986e-02,2.327431e-02,2.993234e-02,3.852420e-02
0.36500,0.594204,0.498291,1.745285e-02,6.985875e-03,9.715067e-01,1.255643e-01,8.570149e-02,2.323013e-02,2.989700e-02,3.859251e-02
0.36750,0.594131,0.498270,1.765093e-02,7.073931e-03,9.712281e-01,1.255641e-01,8.564265e-02,2.318581e-02,2.986200e-02,3.866022e-02
0.37000,0.594058,0.498248,1.784964e-02,7.162479e-03,9.709492e-01,1.255638e-01,8.558335e-02,2.314133e-02,2.982734e-02,3.872734e-02
0.37250,0.593984,0.498227,1.804897e-02,7.251517e-03,9.706703e-01,1.255636e-01,8.552358e-02,2.309669e-02,2.979301e-02,3.879386e-02
0.37500,0.593909,0.498205,1.824892e-02,7.341045e-03,9.703913e-01,1.255634e-01,8.546335e-02,2.305190e-02,2.975901e-02,3.885981e-02
0.37750,0.593834,0.498183,1.844948e-02,7.431061e-03,9.701123e-01,1.255631e-01,8.540264e-02,2.300695e-02,2.972532e-02,3.892518e-02
0.38000,0.593759,0.498162,1.865065e-02,7.521564e-03,9.698332e-01,1.255629e-01,8.534144e-02,2.296183e-02,2.969193e-02,3.898999e-02
0.38250,0.593683,0.498140,1.885241e-02,7.612554e-03,9.695541e-01,1.255627e-01,8.527977e-02,2.291653e-02,2.965884e-02,3.905424e-02
0.38500,0.593607,0.498118,1.905477e-02,7.704029e-03,9.692750e-01,1.255624e-01,8.521762e-02,2.287106e-02,2.962604e-02,3.911795e-02
0.38750,0.593531,0.498096,1.925771e-02,7.795988e-03,9.689959e-01,1.255622e-01,8.515497e-02,2.282540e-02,2.959352e-02,3.918111e-02
0.39000,0.593454,0.498073,1.946123e-02,7.888431e-03,9.687169e-01,1.255620e-01,8.509183e-02,2.277957e-02,2.956128e-02,3.924374e-02
0.39250,0.593376,0.498051,1.966532e-02,7.981356e-03,9.684379e-01,1.255617e-01,8.502820e-02,2.273357e-02,2.952930e-02,3.930585e-02
0.39500,0.593298,0.498028,1.986997e-02,8.074762e-03,9.681590e-01,1.255615e-01,8.496410e-02,2.268738e-02,2.949758e-02,3.936744e-02
0.39750,0.593220,0.498006,2.007519e-02,8.168649e-03,9.678803e-01,1.255612e-01,8.489954e-02,2.264102e-02,2.946611e-02,3.942852e-02
0.40000,0.593142,0.497983,2.028095e-02,8.263014e-03,9.676016e-01,1.255610e-01,8.483452e-02,2.259447e-02,2.943490e-02,3.948909e-02
0.40250,0.593062,0.497960,2.048726e-02,8.357857e-03,9.673231e-01,1.255607e-01,8.476906e-02,2.254773e-02,2.940393e-02,3.954917e-02
0.40500,0.592983,0.497937,2.069411e-02,8.453178e-03,9.670448e-01,1.255605e-01,8.470316e-02,2.250078e-02,2.937320e-02,3.960876e-02
0.40750,0.592903,0.497914,2.090149e-02,8.548974e-03,9.667667e-01,1.255602e-01,8.463679e-02,2.245363e-02,2.934271e-02,3.966786e-02
0.41000,0.592823,0.497891,2.110939e-02,8.645245e-03,9.664888e-01,1.255599e-01,8.456994e-02,2.240626e-02,2.931243e-02,3.972649e-02
0.41250,0.592742,0.497868,2.131781e-02,8.741990e-03,9.662112e-01,1.255597e-01,8.450264e-02,2.235866e-02,2.928238e-02,3.978465e-02
0.41500,0.592661,0.497844,2.152675e-02,8.839208e-03,9.659338e-01,1.255594e-01,8.443487e-02,2.231083e-02,2.925254e-02,3.984234e-02
0.41750,0.592579,0.497821,2.173619e-02,8.936898e-03,9.656566e-01,1.255592e-01,8.436663e-02,2.226277e-02,2.922290e-02,3.989958e-02
0.42000,0.592497,0.497797,2.194613e-02,9.035058e-03,9.653797e-01,1.255589e-01,8.429795e-02,2.221446e-02,2.919347e-02,3.995637e-02
0.42250,0.592415,0.497773,2.215657e-02,9.133687e-03,9.651031e-01,1.255586e-01,8.422882e-02,2.216591e-02,2.916423e-02,4.001271e-02
0.42500,0.592332,0.497750,2.236749e-02,9.232785e-03,9.648268e-01,1.255583e-01,8.415927e-02,2.211709e-02,2.913518e-02,4.006861e-02
0.42750,0.592248,0.497726,2.257889e-02,9.332351e-03,9.645508e-01,1.255581e-01,8.408929e-02,2.206801e-02,2.910633e-02,4.012408e-02
0.43000,0.592165,0.497702,2.279076e-02,9.432383e-03,9.642752e-01,1.255578e-01,8.401888e-02,2.201866e-02,2.907766e-02,4.017912e-02
0.43250,0.592081,0.497678,2.300311e-02,9.532880e-03,9.639999e-01,1.255575e-01,8.394804e-02,2.196904e-02,2.904916e-02,4.023374e-02
0.43500,0.591996,0.497653,2.321591e-02,9.633841e-03,9.637249e-01,1.255573e-01,8.387678e-02,2.191916e-02,2.902085e-02,4.028795e-02
0.43750,0.591911,0.497629,2.342917e-02,9.735265e-03,9.634504e-01,1.255570e-01,8.380510e-02,2.186902e-02,2.899270e-02,4.034174e-02
0.44000,0.591826,0.497604,2.364288e-02,9.837152e-03,9.631763e-01,1.255567e-01,8.373301e-02,2.181865e-02,2.896473e-02,4.039513e-02
