step,time_s,plate_max_displacement_mm,plate_max_axial_displacement_mm,plate_force_x_N,max_marker_displacement_mm,max_speed,max_divergence
38,0.0094999999999999928,0.0046368898294242506,0.0046368898042548068,-0.12716220915993309,0.0046368898294242506,0.0015184629932465216,1.0136847530508586e-13
39,0.0097499999999999913,0.0050079352572702301,0.0050079352229448482,-0.13735582653308234,0.0050079352572702301,0.0016024444728132991,1.0334425631902375e-13
40,0.0099999999999999915,0.0054223018403975441,0.0054223018315702198,-0.14802536219686993,0.0054223018403975441,0.0016902776849037405,1.052934859806306e-13
41,0.01024999999999999,0.0058676723735531658,0.0058676723601602809,-0.15923644769424591,0.0058676723735531658,0.0017814821483876193,1.0721922885309384e-13
42,0.01049999999999999,0.0063363236431454957,0.0063363236233571207,-0.17104589000229889,0.0063363236431454957,0.0018746050992103525,1.0911797166398527e-13
43,0.01074999999999999,0.0068282850444353399,0.0068282850158141173,-0.18348014087936471,0.0068282850444353399,0.0019678456327565613,1.1099407504504588e-13
44,0.010999999999999989,0.007343247198515126,0.0073432471578427361,-0.19652702507234748,0.007343247198515126,0.0020598486527597616,1.1284413285213083e-13
45,0.011249999999999989,0.0078808262229817794,0.0078808261660512358,-0.21014442336969338,0.0078808262229817794,0.0021503161460482249,1.1467132065145269e-13
46,0.011499999999999988,0.0084408665695970362,0.0084408664909663145,-0.22428221229134146,0.0084408665695970362,0.0022401614494955992,1.1647152051709144e-13
47,0.011749999999999988,0.0090236493997854789,0.0090236492924833378,-0.23890796879697257,0.0090236493997854789,0.0023311314028040754,1.1824951482619137e-13
48,0.011999999999999988,0.0096299129760524949,0.0096299128312216098,-0.2540252823284439,0.0096299129760524949,0.0024250544109745632,1.2000430221452106e-13
49,0.012249999999999987,0.010260672274327851,0.010260672080786293,-0.26967670364463142,0.010260672274327851,0.0025230373285709084,1.217349410475918e-13
50,0.012499999999999987,0.010916911836126655,0.010916911579827993,-0.28593000996983997,0.010916911836126655,0.0026249584194185218,1.234425428433909e-13
51,0.012749999999999985,0.011599280946099419,0.011599280609475571,-0.30285368233264121,0.011599280946099419,0.0027294766577793689,1.2512978615771677e-13
52,0.012999999999999986,0.012307919556638458,0.01230791911781548,-0.32049213742080346,0.012307919556638458,0.0028345547169215464,1.2679231741025335e-13
53,0.013249999999999986,0.013042487307629936,0.013042486739511805,-0.33885132500209275,0.013042487307629936,0.0029382713496671352,1.2843485664152345e-13
54,0.013499999999999984,0.013802380925590319,0.013802380194805064,-0.35790078396793956,0.013802380925590319,0.0030395749055739602,1.3004799036562484e-13
55,0.013749999999999984,0.014587045019673844,0.014587044085367928,-0.37759112945309503,0.014587045019673844,0.0031386569184063641,1.3164481466930123e-13
56,0.013999999999999983,0.015396242453045614,0.015396241265497324,-0.39787932207508381,0.015396242453045614,0.003236790407894429,1.3321594518368802e-13
57,0.014249999999999983,0.016230169476910319,0.01623016797591692,-0.41875080979714235,0.016230169476910319,0.0033357089296390907,1.3476354993706044e-13
58,0.014499999999999982,0.017089368871839882,0.017089366984823773,-0.44022911123058156,0.017089368871839882,0.0034367986057373952,1.3628596288952645e-13
59,0.014749999999999982,0.017974481484621743,0.017974479124405196,-0.46236893391113804,0.017974481484621743,0.0035404517065386483,1.3778898156872518e-13
60,0.014999999999999982,0.018885944892864905,0.018885941955082419,-0.48523605112692042,0.018885944892864905,0.0036458551621367636,1.3926479691406338e-13
61,0.015249999999999981,0.019823768251136482,0.019823764611281991,-0.50888278813924259,0.019823768251136482,0.0037512952895584345,1.4072166491398922e-13
62,0.015499999999999981,0.020787476717127079,0.020787472227257187,-0.53332967951644561,0.020787476717127079,0.0038548361115304818,1.4215249902020712e-13
63,0.015749999999999979,0.021776243709906464,0.021776238195025943,-0.55856097731493637,0.021776243709906464,0.0039550706852082137,1.4355827130845722e-13
64,0.01599999999999998,0.022789147995290904,0.022789141249424105,-0.58453554659753448,0.022789147995290904,0.0040516204087150294,1.4494056466288993e-13
65,0.01624999999999998,0.023825440647087033,0.023825432428992155,-0.61120800929703345,0.023825440647087033,0.0041451745255397634,1.4629441204914665e-13
66,0.01649999999999998,0.02488470625522719,0.024884696283655749,-0.6385507024068825,0.02488470625522719,0.0042370671110944884,1.4762775906834929e-13
67,0.016749999999999977,0.025966852441312145,0.025966840389679557,-0.66656692171921528,0.025966852441312145,0.0043285903040937981,1.4893475245591534e-13
68,0.016999999999999977,0.027071938863778313,0.027071924354116206,-0.69528997674893878,0.027071938863778313,0.0044203522665997984,1.502156658506495e-13
69,0.017249999999999977,0.028199926952947776,0.028199909549064817,-0.7247689198157794,0.028199926952947776,0.004511960105789469,1.5147080957081471e-13
70,0.017499999999999977,0.029350463970935336,0.029350443170805818,-0.75504760381348823,0.029350463970935336,0.0046021571734520539,1.5270072569865067e-13
71,0.017749999999999978,0.030522796294908103,0.030522771522401015,-0.78614644018763735,0.030522796294908103,0.0046893399591052534,1.5390236783733583e-13
72,0.017999999999999974,0.031715846594248455,0.031715817190358653,-0.81805475064167221,0.031715846594248455,0.0047722136632291556,1.5507948792803536e-13
73,0.018249999999999975,0.032928415535804258,0.032928380749519537,-0.85073668834585292,0.032928415535804258,0.004850290306203345,1.5622809184233091e-13
74,0.018499999999999975,0.034159414079574561,0.034159373058406661,-0.8841476069406079,0.034159414079574561,0.0049240110880157369,1.5734858714767109e-13
75,0.018749999999999975,0.035408021227378753,0.035407973007439697,-0.91825321170528995,0.035408021227378753,0.0049944481998548031,1.5843932793823641e-13
76,0.018999999999999975,0.036673698305127088,0.036673641800510914,-0.95304281986951356,0.036673698305127088,0.0050627309616667563,1.5951185810278837e-13
77,0.019249999999999979,0.037956057226862405,0.037955991218063811,-0.98853095020415371,0.037956057226862405,0.00512973570934986,1.6054432646519373e-13
78,0.019499999999999979,0.039254646224290472,0.039254569345492651,-1.0247468692364854,0.039254646224290472,0.0051969561664099596,1.6155625799830674e-13
79,0.019749999999999979,0.040568752442977841,0.04056866316825003,-1.0617171584046758,0.040568752442977841,0.0052615258762465783,1.6253888898238793e-13
80,0.019999999999999983,0.041897310915079526,0.041897207543761805,-1.0994493851838356,0.041897310915079526,0.0053220377607357209,1.6348935580273038e-13
81,0.020249999999999983,0.043238958987980622,0.043238839629688997,-1.1379242498578583,0.043238958987980622,0.0053773032147704089,1.6441190696228313e-13
82,0.020499999999999987,0.044592207893614878,0.044592070453286503,-1.1770995351683797,0.044592207893614878,0.0054268212442090532,1.6530393446937718e-13
83,0.020749999999999987,0.04595564974878865,0.045955491911986446,-1.2169237085310651,0.04595564974878865,0.0055294223626051403,1.6615970003048487e-13
84,0.020999999999999987,0.047328103109350005,0.047327922327733418,-1.2573526369199277,0.047328103109350005,0.0056458995600045681,1.6699418396620659e-13
85,0.021249999999999991,0.048708629802463356,0.048708423279053559,-1.2983615624571607,0.048708629802463356,0.0057626036532704714,1.6780348226012669e-13
86,0.021499999999999991,0.05009641615641558,0.050096180830194736,-1.3399468115378523,0.05009641615641558,0.0058802225223259699,1.6856847356508982e-13
87,0.021749999999999995,0.051490574975026605,0.051490307504598043,-1.382116560826208,0.051490574975026605,0.00599838298872752,1.6930281430767555e-13
88,0.021999999999999995,0.052889961558342267,0.052889658304799969,-1.4248751004450351,0.052889961558342267,0.0061157214391843054,1.7000292621017488e-13
89,0.022249999999999995,0.054293090818229119,0.054292747827866528,-1.4682080530486801,0.054293090818229119,0.0062304223606644395,1.7067999030316546e-13
90,0.022499999999999999,0.055698196031603246,0.055697809019394917,-1.5120755412333473,0.055698196031603246,0.0063409729530463019,1.7132064989190893e-13
91,0.022749999999999999,0.057103404466201164,0.057102968800926135,-1.5564165708011055,0.057103404466201164,0.0064467809137968048,1.7193702796677202e-13
92,0.023000000000000003,0.058506951119853559,0.058506461811269617,-1.6011626446493339,0.058506951119853559,0.0065483655178877045,1.7250564047226375e-13
93,0.023250000000000003,0.059921006733553911,0.059920449321881897,-1.646254280404883,0.059921006733553911,0.0066470304944584255,1.7305418099898541e-13
94,0.023500000000000004,0.061333909686118668,0.061333285778941704,-1.6916526986781493,0.061333909686118668,0.0067441695610374374,1.7355228256400521e-13
95,0.023750000000000007,0.062742858277951868,0.062742161460660473,-1.7373411524761473,0.062742858277951868,0.0068405295979399724,1.740294380364316e-13
96,0.024000000000000007,0.064146854253408339,0.06414607767297742,-1.7833151877024422,0.064146854253408339,0.0069357807897172776,1.7447232683676855e-13
97,0.024250000000000011,0.065544698744842228,0.065543835095582814,-1.8295663432802729,0.065544698744842228,0.0070286045453072828,1.7487804554031651e-13
98,0.024500000000000011,0.066934909180946717,0.066933950691783206,-1.8760669901442504,0.066934909180946717,0.0071172706853073666,1.7525089017317919e-13
99,0.024750000000000012,0.068315782380848011,0.068314720806395002,-1.9227636513874475,0.068315782380848011,0.0072004447193924808,1.755966663084368e-13
100,0.025000000000000015,0.069685580811761128,0.069684407429182471,-1.9695823417115506,0.069685580811761128,0.0072860214476466213,1.7589149575091638e-13
101,0.025250000000000015,0.071058739661105763,0.071057423185005852,-2.0164439110952146,0.071058739661105763,0.0073689061044523822,1.7615664882442038e-13
102,0.025500000000000019,0.072480403933749563,0.072478953155541426,-2.0632826146937382,0.072480403933749563,0.0074492594039346867,1.7640004277755671e-13
103,0.025750000000000019,0.073894400497455159,0.073892798547769978,-2.1100593856477423,0.073894400497455159,0.0075290382371663994,1.76591729201491e-13
104,0.02600000000000002,0.075299108167527343,0.075297342583113824,-2.1567634456655829,0.075299108167527343,0.0077124062594866594,1.7675332313190695e-13
105,0.026250000000000023,0.076694149356263897,0.076692207002981849,-2.2034010612334729,0.076694149356263897,0.0079569526200786219,1.7686622166211166e-13
106,0.026500000000000024,0.078078953907163767,0.078076820965633509,-2.249976146914896,0.078078953907163767,0.0082010789211431033,1.7696252696778036e-13
107,0.026750000000000027,0.079452642387769501,0.079450304338035682,-2.2964713488353441,0.079452642387769501,0.008444107848523336,1.7702196302843506e-13
108,0.027000000000000027,0.080814078111279428,0.080811519721879499,-2.3428383538802491,0.080814078111279428,0.008685379527632443,1.7703325253865588e-13
109,0.027250000000000028,0.082477393219324249,0.082477389208002183,-2.3890022951410939,0.082477393219324249,0.0089243688284093691,1.7701485460541456e-13
110,0.027500000000000031,0.084458184119000551,0.084458180973479013,-2.434878898648527,0.084458184119000551,0.009160746563666753,1.7694843290636548e-13
111,0.027750000000000032,0.086450825858001498,0.086450822433248309,-2.4803971850925937,0.086450825858001498,0.0093943505538140234,1.7684475057196444e-13
112,0.028000000000000035,0.088455390825113805,0.088455385717678414,-2.5255177439331802,0.088455390825113805,0.0096250752911296172,1.7671729112036295e-13
113,0.028250000000000035,0.090472406394534813,0.090472397913077263,-2.5702381831802863,0.090472406394534813,0.0098527292712313995,1.7655167328891634e-13
114,0.028500000000000036,0.092502469456140865,0.092502455589271726,-2.6145827456440691,0.092502469456140865,0.010076928030199809,1.7634002454150808e-13
115,0.028750000000000039,0.094545818847067351,0.094545797228529072,-2.6585799795353511,0.094545818847067351,0.010297078988728206,1.7608401084029761e-13
116,0.02900000000000004,0.096602047604352204,0.096602015475732994,-2.7022377386514855,0.096602047604352204,0.010512475700402465,1.7581466820280832e-13
117,0.02925000000000004,0.098670081353668587,0.098670035524739408,-2.7455262452881946,0.098670081353668587,0.010722470534309903,1.7549184818056934e-13
118,0.029500000000000044,0.10074843720928267,0.10074837401568004,-2.7883767415698055,0.10074843720928267,0.010926657653056126,1.7512931581605773e-13
119,0.029750000000000044,0.10283565705372212,0.10283557231121065,-2.830696686727677,0.10283565705372212,0.011124989277138024,1.7473588037217612e-13
120,0.030000000000000047,0.10493073232823946,0.10493062128241748,-2.8723953343912516,0.10493073232823946,0.011317772406458777,1.7429553215135948e-13
121,0.030250000000000048,0.10706213424101244,0.10706193230445304,-2.9134089416487865,0.10706213424101244,0.011505540723636026,1.7381846028529624e-13
122,0.030500000000000048,0.10924722593260035,0.10924697439731457,-2.953714853535931,0.10924722593260035,0.011688847312646364,1.732889374858855e-13
123,0.030750000000000052,0.1114442906764618,0.11144398087272744,-2.9933283385058189,0.1114442906764618,0.011868056395077995,1.7273971067631009e-13
124,0.031000000000000052,0.11365372644994348,0.11365334866424437,-3.0322833696567097,0.11365372644994348,0.012043212586655734,1.7213866705988765e-13
125,0.031250000000000056,0.11587536042600619,0.11587490380352561,-3.0706054141984032,0.11587536042600619,0.012214034107845724,1.7150905927378915e-13
126,0.031500000000000056,0.11810827764095044,0.11810773008366082,-3.1082877424738142,0.11810827764095044,0.012380025686966771,1.708392262785166e-13
127,0.031750000000000056,0.12035095343291524,0.12035030149406545,-3.1452812940951209,0.12035095343291524,0.0125406591382628,1.7011255587347538e-13
128,0.032000000000000056,0.12260163343069623,0.12260086220525768,-3.1815023629596881,0.12260163343069623,0.012695544781691421,1.6936704126167701e-13
129,0.032250000000000063,0.12485880024354701,0.12485789325265007,-3.2168547674421175,0.12485880024354701,0.012844524815079047,1.6857836829439041e-13
130,0.032500000000000064,0.12712153065441495,0.12712046972053193,-3.2512570271296291,0.12712153065441495,0.012987656018522286,1.677358739890134e-13
131,0.032750000000000064,0.12938959590405161,0.12938836101322737,-3.284663012740169,0.12938959590405161,0.013125097290969799,1.668678721005723e-13
132,0.033000000000000064,0.13166326903642364,0.13166183818458244,-3.3170674364714867,0.13166326903642364,0.01325695642059428,1.659394186430901e-13
133,0.033250000000000064,0.13394292881067635,0.13394127783291632,-3.3484941258316674,0.13394292881067635,0.013383163835574434,1.6497759498463224e-13
134,0.033500000000000071,0.13622863514992276,0.13622673753423964,-3.3789724129846559,0.13622863514992276,0.013503424314718104,1.6400244325554338e-13
135,0.033750000000000072,0.13851986005245787,0.13851768674161269,-3.408511979555839,0.13851986005245787,0.013617259670826441,1.6294060787959867e-13
136,0.034000000000000072,0.14081548736132379,0.14081300654756879,-3.4370869857688482,0.14081548736132379,0.013724114285227837,1.6189219344856162e-13
137,0.034250000000000072,0.14311407628831774,0.14311125320468632,-3.4646361222801891,0.14311407628831774,0.01382346987095562,1.6076481531805545e-13
138,0.034500000000000072,0.14541426911078781,0.14541106581956731,-3.4910782242348,0.14541426911078781,0.013914917005297308,1.5958035928145566e-13
139,0.034750000000000079,0.14771516266266843,0.14771153783728064,-3.5163363508478898,0.14771516266266843,0.013998157186494999,1.5838923805861423e-13
140,0.03500000000000008,0.15001648183721109,0.1500123905295192,-3.540359682758849,0.15001648183721109,0.014072947138769673,1.5716051198968098e-13
141,0.03525000000000008,0.15231848212653823,0.15231387550931341,-3.563133725454684,0.15231848212653823,0.014139028154724483,1.558497912776385e-13
142,0.03550000000000008,0.15462162755726258,0.15461645263248336,-3.5846745713454737,0.15462162755726258,0.014196092156420825,1.5451381506232296e-13
143,0.03575000000000008,0.15692618773314435,0.15692038700116928,-3.6050100123485507,0.15692618773314435,0.014243818179765909,1.5314980355597044e-13
144,0.036000000000000087,0.15923193084035878,0.1592254419315986,-3.6241560100494588,0.15923193084035878,0.014281976318898132,1.5174157657478901e-13
145,0.036250000000000088,0.16153804481501069,0.16153080009216891,-3.6420989409532396,0.16153804481501069,0.014310558196530316,1.5029909584479063e-13
146,0.036500000000000088,0.16466923289502777,0.16466710625597791,-3.6587913562536412,0.16466923289502777,0.014329872359269615,1.4879130556840521e-13
147,0.036750000000000088,0.16825429771730854,0.16825200577424981,-3.6741629649621608,0.16825429771730854,0.014340550754122928,1.47275435618462e-13
148,0.037000000000000088,0.17184007990467054,0.17183761146177812,-3.6881418551212195,0.17184007990467054,0.014343446830884485,1.4565118265398648e-13
149,0.037250000000000096,0.17542485617936066,0.17542219929700398,-3.7006765540924254,0.17542485617936066,0.01433945251694195,1.4404750782863235e-13
150,0.037500000000000089,0.17900708616220315,0.17900422811226724,-3.7117492987746545,0.17900708616220315,0.014329299623038225,1.4236130903501464e-13
151,0.037750000000000089,0.18258533819642633,0.18258226541437717,-3.7213748802730269,0.18258533819642633,0.014313423287244926,1.4065528952250886e-13
152,0.038000000000000082,0.18615821067333138,0.18615490870634854,-3.7295858296636517,0.18615821067333138,0.014291943992563184,1.3890189112293761e-13
153,0.038250000000000083,0.18972428099314489,0.18972073444459836,-3.7364106752174102,0.18972428099314489,0.014264778107043064,1.3712397534830158e-13
154,0.038500000000000083,0.19328210354146838,0.19327829601289981,-3.7418549157878691,0.19328210354146838,0.014231833933153777,1.3525842100441507e-13
155,0.038750000000000076,0.19683025811034929,0.19682617214251685,-3.7458929911375165,0.19683025811034929,0.014193213466120468,1.3339468144067253e-13
156,0.039000000000000076,0.20036742912975872,0.20036304614399203,-3.7484745615567778,0.20036742912975872,0.014149335614369806,1.3145234936815594e-13
157,0.03925000000000007,0.20389248263775403,0.20388778287794285,-3.7495420857973096,0.20389248263775403,0.014100927143678081,1.2946589673568662e-13
158,0.03950000000000007,0.2074045077771455,0.20739947025153471,-3.7490518151930337,0.2074045077771455,0.014048880788525765,1.2743926689912402e-13
159,0.03975000000000007,0.2109028029184338,0.21089740533954959,-3.746989018021047,0.2109028029184338,0.013994033779446488,1.2538393082880072e-13
160,0.040000000000000063,0.21438680782677896,0.2143810265476831,-3.7433710109072984,0.21438680782677896,0.013936952052437843,1.2325638746448968e-13
161,0.040250000000000064,0.21785600387509091,0.21784981382086954,-3.7382370941109602,0.21785600387509091,0.013877802464049543,1.2110855225015457e-13
162,0.040500000000000057,0.22130981583224976,0.2213031904269136,-3.7316302600685494,0.22130981583224976,0.013816359107864631,1.1890313535355819e-13
163,0.040750000000000057,0.22474754682710638,0.22474045791734953,-3.7235790048213366,0.22474754682710638,0.013752136011057698,1.1667343885177224e-13
164,0.041000000000000057,0.22816836401554363,0.22816078179347388,-3.7140872382801615,0.22816836401554363,0.013684589920558363,1.1435150891502533e-13
165,0.041250000000000051,0.23157133259022622,0.23156322551687314,-3.7031364043893293,0.23157133259022622,0.013613313638471031,1.1205470645335987e-13
166,0.041500000000000051,0.23495547858081553,0.23494681331102107,-3.6906983133596545,0.23495547858081553,0.013538151155998037,1.096522750228154e-13
167,0.041750000000000044,0.23831985336975628,0.23831059467747107,-3.6767524180664766,0.23831985336975628,0.013459204507974873,1.0724690884196196e-13
168,0.042000000000000044,0.2416635774657038,0.2416536881675091,-3.6612994680441515,0.2416635774657038,0.0133767508198624,1.0477146716578244e-13
169,0.042250000000000044,0.24498585488268393,0.24497529575718824,-3.6443653944057766,0.24498585488268393,0.013291124762090658,1.0224933259956644e-13
170,0.042500000000000038,0.24828596558952437,0.2482746952913728,-3.6259939628709397,0.24828596558952437,0.013202630856903756,9.9667944024445661e-14
171,0.042750000000000038,0.25156325431778837,0.25155122928702811,-3.6062319817961965,0.25156325431778837,0.013111528914253486,9.7051399444365242e-14
172,0.043000000000000031,0.25481713468644718,0.2548043090560892,-3.5851142434145409,0.25481713468644718,0.013018095262403492,9.438908053842308e-14
173,0.043250000000000031,0.25804711815341047,0.25803344365926684,-3.5626553689921674,0.25804711815341047,0.01292272198806655,9.1700399863956539e-14
174,0.043500000000000032,0.26125286258271918,0.26123828847932629,-3.5388523631712316,0.26125286258271918,0.012825995322071258,8.8919700274685613e-14
175,0.043750000000000025,0.26443422257277965,0.26441869555742237,-3.513696551459669,0.26443422257277965,0.012728702629458943,8.6069657335180181e-14
176,0.044000000000000025,0.26759127954503287,0.26757474368925838,-3.4871890806927701,0.26759127954503287,0.012631751447061884,8.3222906552934903e-14
177,0.044250000000000018,0.27072433640590243,0.27070673309158577,-3.459352409192554,0.27072433640590243,0.012737228830383382,8.0312152488241114e-14
178,0.044500000000000019,0.2738338766461238,0.27381514450222078,-3.4302320343231494,0.2738338766461238,0.012908736568296761,7.7305384189979616e-14
179,0.044750000000000019,0.27692050427729281,0.27690057911442523,-3.3998872738904606,0.27692050427729281,0.013076600262231092,7.4338281711811298e-14
180,0.045000000000000012,0.27998489125363596,0.27996370599626674,-3.3683751225808378,0.27998489125363596,0.013242068041656303,7.1264659746250771e-14
181,0.045250000000000012,0.28302775775542433,0.28300524237452329,-3.3357346155116643,0.28302775775542433,0.013406997516003993,6.8152394694802094e-14
182,0.045500000000000006,0.28604989769457245,0.28602597914587635,-3.301979121848603,0.28604989769457245,0.013572949049181221,6.4959038434919393e-14
183,0.045750000000000006,0.28905224212588532,0.2890268442989119,-3.2671004974540465,0.28905224212588532,0.013740395217840084,6.1718501908336274e-14
184,0.046000000000000006,0.29203593519602344,0.29200897887668997,-3.2310835998342498,0.29203593519602344,0.013908421926214904,5.8420336171410609e-14
185,0.046249999999999999,0.29500238877018542,0.29497379161600445,-3.1939247844689214,0.29500238877018542,0.014075076200811342,5.5031163686848725e-14
186,0.0465,0.29795328705149526,0.29792296357441517,-3.1556459323276775,0.29795328705149526,0.014238218248762802,5.1561515593690465e-14
187,0.046749999999999993,0.30089052974819869,0.30085839129797565,-3.1162973300782393,0.30089052974819869,0.014396496661648453,4.809890308690271e-14
188,0.046999999999999993,0.30381612494189203,0.30378207968353443,-3.0759476184579762,0.30381612494189203,0.014549996975574443,4.4452079795424424e-14
189,0.047249999999999993,0.30673206172422152,0.30669601460642237,-3.0346648788233339,0.30673206172422152,0.014700250699619801,4.0798962970758773e-14
190,0.047499999999999987,0.30964020032886369,0.30960205304517707,-2.9924970927696757,0.30964020032886369,0.014849576571076148,3.7043660293600463e-14
191,0.047749999999999987,0.31254221096149282,0.31250186191027485,-2.9494607450485701,0.31254221096149282,0.015000031616632088,3.3130203151158947e-14
192,0.04799999999999998,0.31543957471309025,0.31539691896406152,-2.9055429126956289,0.31543957471309025,0.015152437547956296,2.9132754723979362e-14
193,0.04824999999999998,0.31833363821520494,0.31828856748905565,-2.8607162506913761,0.31833363821520494,0.015305929484429274,2.49427205843207e-14
194,0.048499999999999981,0.32122569674740564,0.32117809941079045,-2.8149604691888892,0.32122569674740564,0.015458251975472232,2.0577603704951195e-14
195,0.048749999999999974,0.32411707464593287,0.3240668357193166,-2.7682808258023233,0.32411707464593287,0.015606696894544482,1.5909607915852289e-14
196,0.048999999999999974,0.3270091784671188,0.32695617963950374,-2.7207152744412615,0.3270091784671188,0.015749285184714464,1.1217460773974153e-14
