step,time_s,plate_max_displacement_mm,plate_max_axial_displacement_mm,plate_force_x_N,max_marker_displacement_mm,max_speed,max_divergence
197,0.049249999999999967,0.27802562957894739,0.27765951955092127,-2.2908172642969049,0.27802562957894739,0.017518153707908844,1.0386442715168907e-11
198,0.049499999999999968,0.28021609432486672,0.27983260376386321,-2.2292288758498984,0.28021609432486672,0.017700392360708042,9.3989112059205705e-12
199,0.049749999999999968,0.28241744695425064,0.28201606675101187,-2.166601189788854,0.28241744695425064,0.017878622588309374,8.3999654633391929e-12
200,0.049999999999999961,0.28463180898825896,0.28421203271151718,-2.1029825376603295,0.28463180898825896,0.018055592202242808,7.3899529847702092e-12
201,0.050249999999999961,0.28686137455076582,0.28642269901173467,-2.038388597347208,0.28686137455076582,0.018234243343467894,6.3689852996973347e-12
202,0.050499999999999955,0.28910843086111498,0.28865035673395489,-1.9728003241915943,0.28910843086111498,0.018416150088180358,5.4745444601708799e-12
203,0.050749999999999955,0.29137562940819683,0.29089766243931559,-1.9061811661930161,0.29137562940819683,0.018599887622643221,5.3971884338008708e-12
204,0.050999999999999955,0.29366595000319889,0.29316760265684083,-1.838517420334316,0.29366595000319889,0.018782654203850314,5.4562806293606577e-12
205,0.051249999999999948,0.29598255695955755,0.29546334991843448,-1.7698337906331079,0.29598255695955755,0.018961646583062309,5.5139852768144608e-12
206,0.051499999999999949,0.29832862056438209,0.29778808416427438,-1.7001905061968083,0.29832862056438209,0.019135259476773966,5.5715429927909849e-12
207,0.051749999999999942,0.30070715185956948,0.30014482703439871,-1.6296657389798552,0.30070715185956948,0.019303807104173749,5.6293200115818365e-12
208,0.051999999999999942,0.3031208866864018,0.30253632558828736,-1.5583310121766294,0.3031208866864018,0.019469170910146678,5.6896936450453386e-12
209,0.052249999999999942,0.30557224605209643,0.30496501236980667,-1.4862309302193331,0.30557224605209643,0.01963389372659468,5.7505726623229568e-12
210,0.052499999999999936,0.30806337801213507,0.30743304701402741,-1.4133753267181477,0.30806337801213507,0.019799994143759294,5.8126509615586342e-12
211,0.052749999999999936,0.31059624903794719,0.30994240761856862,-1.3397470020098583,0.31059624903794719,0.019968071285834631,5.8755826473640494e-12
212,0.052999999999999929,0.31317275513787851,0.31249500235728256,-1.2653212519289263,0.31317275513787851,0.020137046915232586,5.9399907400893977e-12
213,0.053249999999999929,0.31579480159502704,0.31509274924198527,-1.1900883856303843,0.31579480159502704,0.020304698730152167,6.0036378953485042e-12
214,0.05349999999999993,0.31846432991437662,0.31773760303669407,-1.1140694278403438,0.31846432991437662,0.020468671516129942,6.0678180224236526e-12
215,0.053749999999999923,0.32118328674774849,0.32043152405042408,-1.0373187100370505,0.32118328674774849,0.020627536947717587,6.1319792589202247e-12
216,0.053999999999999923,0.32395354502408941,0.32317639888325145,-0.9599127043824367,0.32395354502408941,0.020781344368535792,6.1960812270718724e-12
217,0.054249999999999916,0.32677681801483177,0.32597395407205632,-0.88193040849961413,0.32677681801483177,0.020931703435882448,6.2595819082001199e-12
218,0.054499999999999917,0.32965460399170982,0.32882570076467887,-0.80343410809346172,0.32965460399170982,0.021081000895399951,6.3215394910188128e-12
219,0.054749999999999917,0.33258814660754338,0.33173289528602989,-0.72445935226283431,0.33258814660754338,0.021231336675871477,6.3829378000927357e-12
220,0.05499999999999991,0.33557842783268094,0.33469653166157132,-0.64501689531925421,0.33557842783268094,0.021383620334558651,6.4479485581106749e-12
221,0.05524999999999991,0.33862619356505513,0.33771736808191344,-0.5651053404711357,0.33862619356505513,0.021537156868554622,6.5137319918100293e-12
222,0.055499999999999904,0.34222000343122816,0.34175001650890158,-0.48473009657574767,0.34222000343122816,0.021690132682635227,6.5816426063523768e-12
223,0.055749999999999904,0.34768013282926824,0.34720227658467384,-0.40391558694609936,0.34768013282926824,0.021840577245372715,6.6513886812004365e-12
224,0.055999999999999904,0.35317691647536636,0.35269111344954363,-0.3227096116726727,0.35317691647536636,0.02198718136444788,6.7234951633937806e-12
225,0.056249999999999897,0.35870939257189188,0.35821556289418188,-0.24117493767694273,0.35870939257189188,0.022129941989256503,6.7966861402625986e-12
226,0.056499999999999898,0.36427689251346557,0.36377495310651597,-0.1593738943958237,0.36427689251346557,0.022270031816732285,6.8673161304421606e-12
227,0.056749999999999891,0.36987922324383943,0.36936908653360523,-0.077352841953006485,0.36987922324383943,0.022409353451656951,6.9389130536225399e-12
228,0.056999999999999891,0.3755166229774789,0.37499819676969359,0.0048654181512426866,0.3755166229774789,0.022549632545164545,7.0081997202306355e-12
229,0.057249999999999884,0.38118946668980364,0.38066265446882186,0.087279599469575114,0.38118946668980364,0.022691416830992638,7.0789991012765969e-12
230,0.057499999999999885,0.38689794739596667,0.38636264894896799,0.16989484071063213,0.38689794739596667,0.022833979000976418,7.1463789516721063e-12
231,0.057749999999999885,0.39264185820714192,0.39209797026482085,0.25270709575313621,0.39264185820714192,0.022975719699831608,7.2146831482633948e-12
232,0.057999999999999878,0.39842056696238665,0.39786798360289533,0.33569170988225844,0.39842056696238665,0.023115379348053387,7.2851547592744599e-12
233,0.058249999999999878,0.40423321825531294,0.40367183104851878,0.41880228251758889,0.40423321825531294,0.023264251692849361,7.3588699830606446e-12
234,0.058499999999999872,0.41007906113654863,0.40950875868452918,0.50198070268683437,0.41007906113654863,0.023410239148974759,7.4359686572818162e-12
235,0.058749999999999872,0.41595771692222999,0.41537838369556379,0.58517288021712799,0.41595771692222999,0.023554893290278829,7.512714911132142e-12
236,0.058999999999999872,0.42186931963061897,0.42128083467694033,0.66834568905239589,0.42186931963061897,0.023700302183506605,7.5904626532569383e-12
237,0.059249999999999865,0.42781440607187893,0.42721664216642252,0.7514942273476054,0.42781440607187893,0.023848111407197996,7.6684400749219118e-12
238,0.059499999999999865,0.43379361715899539,0.43318644055711508,0.83463680453857503,0.43379361715899539,0.023998754166407229,7.7422955844989739e-12
239,0.059749999999999859,0.43980733670879885,0.4391906079384611,0.91780004695966799,0.43980733670879885,0.024151237861179422,7.8136505602811561e-12
240,0.059999999999999859,0.44585543210195216,0.44522900783084962,1.0009996943165451,0.44585543210195216,0.024303498519021596,7.8897207594229072e-12
241,0.060249999999999859,0.45193723675333519,0.45130097159853388,1.0842274791817266,0.45193723675333519,0.02445334017459291,7.966489038298204e-12
242,0.060499999999999853,0.458051786826632,0.45740553459202027,1.1674501623573139,0.458051786826632,0.024599484133098277,8.0424997682552565e-12
243,0.060749999999999853,0.46419820524072886,0.4635418189803342,1.2506204433205532,0.46419820524072886,0.024742128538153912,8.1267920050915421e-12
244,0.060999999999999846,0.47037605580283498,0.46970938666618389,1.3336951896270361,0.47037605580283498,0.024882997085428588,8.2230925038962922e-12
245,0.061249999999999846,0.47658553284113736,0.47590842829088875,1.4166527949683201,0.47658553284113736,0.025024450949954858,8.3184463746719719e-12
246,0.061499999999999846,0.48282738935573255,0.48213969060975637,1.4995025395070445,0.48282738935573255,0.025168932570628962,8.379207192031613e-12
247,0.06174999999999984,0.48910260276100848,0.48840414245197028,1.5822813324055895,0.48910260276100848,0.025317553459288895,8.4481397176247464e-12
248,0.06199999999999984,0.49541192721352895,0.49470252774002077,1.6650367735186811,0.49541192721352895,0.025469689421763479,8.51966363660686e-12
249,0.062249999999999833,0.5017555226125795,0.50103499505292359,1.7478050257570359,0.5017555226125795,0.025623247081228474,8.5987274087818423e-12
250,0.062499999999999833,0.50813293467531662,0.50740108062375389,1.8305929654326725,0.50813293467531662,0.025775615336220692,8.6854612541864531e-12
251,0.062749999999999834,0.51454328893278733,0.5137999027788609,1.913373075098296,0.51454328893278733,0.025924904193359809,8.7790091145746664e-12
252,0.062999999999999834,0.52098571029030416,0.52023058177733117,1.9960939148613441,0.52098571029030416,0.026070865014054818,8.8770285691406909e-12
253,0.06324999999999982,0.52745975573255444,0.52669267150165511,2.0787022250766287,0.52745975573255444,0.026215092108353513,8.9758759591111521e-12
254,0.06349999999999982,0.53396568127543975,0.5331864250479601,2.1611666354275676,0.53396568127543975,0.026360357457825157,9.0733613111397616e-12
255,0.063749999999999821,0.54050440182387161,0.53971275329616764,2.2434932169049224,0.54050440182387161,0.026509391797546411,9.1638981850507723e-12
256,0.063999999999999821,0.54707712556082455,0.54627285867276942,2.3257251271874484,0.54707712556082455,0.026663607368408573,9.250225903592518e-12
257,0.064249999999999821,0.55368486898517633,0.55286775033059343,2.407924090434133,0.55368486898517633,0.026822582272673277,9.32813044401656e-12
258,0.064499999999999807,0.56032808350921792,0.55949787058029443,2.4901460931427075,0.56032808350921792,0.026984166664979343,9.4040527325572453e-12
259,0.064749999999999808,0.56700647497636647,0.56616291558788112,2.5724203590258319,0.56700647497636647,0.027145352657448423,9.4873946927201736e-12
260,0.064999999999999808,0.57371912155764404,0.57286195450177435,2.6547380182102072,0.57371912155764404,0.027303528875859798,9.5787514058117958e-12
261,0.065249999999999808,0.58046495173441848,0.5795939083104773,2.7370565434425287,0.58046495173441848,0.027457878710446772,9.6806631545681896e-12
262,0.065499999999999808,0.58724326056258314,0.58635806621393782,2.8193220326304615,0.58724326056258314,0.027609476082115503,9.7877849686649203e-12
263,0.065749999999999795,0.59405416853175153,0.59315454400163392,2.9014939812574512,0.59405416853175153,0.027761680887675392,9.9034071865194991e-12
264,0.065999999999999795,0.6008986756844622,0.59998433739718582,2.9835671468688374,0.6008986756844622,0.027917230651047287,1.0023905112355717e-11
265,0.066249999999999795,0.60777824914054668,0.60684890884878939,3.0655751824257327,0.60777824914054668,0.028078144995557663,1.0140272994843748e-11
266,0.066499999999999795,0.61469433349693492,0.61374969785781275,3.1475788805504252,0.61469433349693492,0.028244718348338072,1.024450546274691e-11
267,0.066749999999999796,0.62164782037593613,0.6206875907359799,3.2296432653797109,0.62164782037593613,0.028415108856668182,1.0345437684645322e-11
268,0.066999999999999782,0.62863875722848928,0.62766262985899379,3.3118112755379765,0.62863875722848928,0.028586127204489602,1.0440064804862884e-11
269,0.067249999999999782,0.63566638680961884,0.63467405413679678,3.3940875592860351,0.63566638680961884,0.028754592990095092,1.0532026659754829e-11
270,0.067499999999999782,0.64272953463275351,0.64172068600695797,3.4764386871341273,0.64272953463275351,0.0289186360171402,1.0630482252272104e-11
271,0.067749999999999783,0.64982715085290055,0.64880147307938563,3.5588100482236693,0.64982715085290055,0.029078609920712716,1.0733930334061112e-11
272,0.067999999999999783,0.65695881462175931,0.65591599190240601,3.6411525657009136,0.65695881462175931,0.029236864170549472,1.0841340060968356e-11
273,0.068249999999999769,0.66412495862599974,0.66306467159034654,3.7234470931156953,0.66412495862599974,0.029396728997328057,1.0961049501041739e-11
274,0.068499999999999769,0.67132670946332307,0.67024863269607438,3.8057163059040775,0.67132670946332307,0.029561522100638213,1.1091145223690698e-11
275,0.06874999999999977,0.67856538888070561,0.67746918884373231,3.8880201639595469,0.67856538888070561,0.02973282568421852,1.1222625175030145e-11
276,0.06899999999999977,0.68584202223797852,0.68472735615800473,3.9704326324787429,0.68584202223797852,0.029909872852766198,1.1353865776438549e-11
277,0.06924999999999977,0.69315702109957456,0.69202353774887038,4.0530144918029851,0.69315702109957456,0.030089784446946891,1.1478888114540452e-11
278,0.069499999999999756,0.70051005271466282,0.69935739479870529,4.1357911552871567,0.70051005271466282,0.030268788912718479,1.1596064721119345e-11
279,0.069749999999999757,0.70790024156202536,0.70672804903625375,4.2187443905312962,0.70790024156202536,0.030443805443303145,1.1714960315607584e-11
280,0.069999999999999757,0.71532660188898367,0.71413451497893687,4.3018225642730705,0.71532660188898367,0.03061379218321254,1.1832125951729758e-11
281,0.070249999999999757,0.72278851836577862,0.72157617937290697,4.3849656618487005,0.72278851836577862,0.030780188150205424,1.1950840832722705e-11
282,0.070499999999999757,0.73028606695591647,0.72905312060899119,4.4681345114905957,0.73028606695591647,0.030946177789563517,1.2078307120801801e-11
283,0.070749999999999744,0.73782002650240008,0.73656611872275901,4.5513313729068834,0.73782002650240008,0.03111554389348645,1.2212860108425166e-11
284,0.070999999999999744,0.74539160888429912,0.74411638454521256,4.6346035399826846,0.74539160888429912,0.031291039004845957,1.2355092143197395e-11
285,0.071249999999999744,0.75300199881573537,0.75170509949293307,4.7180294326444558,0.75300199881573537,0.031473115733254661,1.2504907173704907e-11
286,0.071499999999999744,0.76065192057525988,0.75933298280277395,4.8016915381177911,0.76065192057525988,0.031659838158263343,1.2654364105490504e-11
287,0.071749999999999745,0.76834141953578816,0.76700007407867199,4.8856486201417066,0.76834141953578816,0.031847758875202956,1.2797156024447824e-11
288,0.071999999999999731,0.77606994226819559,0.77470581391080873,4.9699192756572872,0.77606994226819559,0.032033412288646021,1.2940455759390284e-11
289,0.072249999999999731,0.78383666489539017,0.78244937312370588,5.0544832764939214,0.78383666489539017,0.032214756562765255,1.3084840173897061e-11
290,0.072499999999999731,0.79164092776960071,0.79023008781744508,5.13929890941625,0.79164092776960071,0.032392073400064968,1.322796608006896e-11
291,0.072749999999999732,0.79948260752790434,0.79804783141156355,5.2243298416149466,0.79948260752790434,0.032567741322676182,1.337915681362775e-11
292,0.072999999999999732,0.8073622356840382,0.80590313485542908,5.3095690627596843,0.8073622356840382,0.0327452340607024,1.3533550539435668e-11
293,0.073249999999999718,0.81528084568818537,0.81379703344071075,5.3950492251063897,0.81528084568818537,0.032927695168425232,1.3684548190202534e-11
294,0.073499999999999718,0.82323962179852461,0.82173071541429277,5.4808383479817246,0.82323962179852461,0.033116612702144659,1.3831104860240957e-11
295,0.073749999999999719,0.83123947808459497,0.82970510165646383,5.5670211382067789,0.83123947808459497,0.033311272290572916,1.401363590244636e-11
296,0.073999999999999719,0.83958618441926658,0.83795293440660501,5.6536740761272517,0.83958618441926658,0.03350917992883045,1.4182591102617646e-11
297,0.074249999999999719,0.84800949358486577,0.84634978840320563,5.7408465118687877,0.84800949358486577,0.033707098571086287,1.4383793958635198e-11
298,0.074499999999999705,0.85648167697345523,0.85479525348711172,5.8285547555247712,0.85648167697345523,0.03390262482510658,1.4564827731963294e-11
299,0.074749999999999706,0.86500200353575185,0.86328860211223324,5.9167913776392433,0.86500200353575185,0.034095207352228082,1.4662195776101911e-11
300,0.074999999999999706,0.87356999685964754,0.87182936220235874,6.0055460162823611,0.87356999685964754,0.034285868222831743,1.48886194901663e-11
301,0.075249999999999706,0.88218577528895303,0.88041765782204684,6.0948219486653725,0.88218577528895303,0.034476990088359902,1.5158088626305291e-11
302,0.075499999999999706,0.89085011441095419,0.88905426988125091,6.1846485027077218,0.89085011441095419,0.034671205228113025,1.54016602535008e-11
303,0.07574999999999972,0.89956420911777835,0.89774039821683416,6.2750826123409729,0.89956420911777835,0.034870192608122012,1.5631690258147671e-11
304,0.075999999999999721,0.90832930694040659,0.90647729672370114,6.3661975920556744,0.90832930694040659,0.035074161623592906,1.5826161451085588e-11
305,0.076249999999999721,0.91714630727683866,0.91526587182415575,6.4580642218828217,0.91714630727683866,0.035281715599492655,1.5975197785153109e-11
306,0.076499999999999735,0.92601550031638213,0.9241064250250175,6.5507363571392645,0.92601550031638213,0.035490407979404538,1.6128967647162425e-11
307,0.076749999999999735,0.93493651654212018,0.93299860475992702,6.6442412919966589,0.93493651654212018,0.035697593254262923,1.6264862398635071e-11
308,0.076999999999999749,0.94390874007276016,0.94194181977853564,6.7385835776057244,0.94390874007276016,0.035902279477940363,1.6435071951287659e-11
309,0.077249999999999749,0.95293172996913844,0.95093565852218953,6.8337574718892995,0.95293172996913844,0.036105163574078662,1.6644970066836138e-11
310,0.07749999999999975,0.96200551369215925,0.95998017797928603,6.9297637222932202,0.96200551369215925,0.03630812203220328,1.6899122280677783e-11
311,0.077749999999999764,0.97113065975282975,0.96907596986418598,7.0266218513488239,0.97113065975282975,0.036513328678200715,1.719249137945171e-11
312,0.077999999999999764,0.980308122242326,0.9782240006212306,7.1243727390401297,0.980308122242326,0.036722339141406601,1.7496161620705085e-11
313,0.078249999999999778,0.98953890150427215,0.98742526992641189,7.2230710361125476,0.98953890150427215,0.036935351976995906,1.7809827297167493e-11
314,0.078499999999999778,0.99882372397208363,0.99668049288130778,7.322770559399256,0.99882372397208363,0.037151281855208294,1.807800932479201e-11
315,0.078749999999999779,1.0081628719423272,1.0059899364217417,7.4235112483383787,1.0081628719423272,0.037368355504355112,1.8333867555897679e-11
316,0.078999999999999793,1.0175561572531548,1.0153534004428477,7.5253107589599191,1.0175561572531548,0.037584689156857566,1.8567410679945431e-11
317,0.079249999999999793,1.0270030976963742,1.0247704004570757,7.6281663654301122,1.0270030976963742,0.037799099771847158,1.8787889809144072e-11
318,0.079499999999999807,1.0365032695770362,1.0342405218334294,7.7320639165656804,1.0365032695770362,0.038011811041447331,1.9015670417616399e-11
319,0.079749999999999807,1.0460566120622021,1.0437637279564316,7.8369941640862733,1.0460566120622021,0.038224261125323615,1.9268194223303962e-11
320,0.079999999999999807,1.055663534871939,1.0533404645982014,7.942960065195507,1.055663534871939,0.038438323247767837,1.956403415485669e-11
321,0.080249999999999821,1.0653248100294319,1.0629715452125765,8.0499791402073875,1.0653248100294319,0.038655442952856618,1.9905803550297696e-11
322,0.080499999999999822,1.0750413872881626,1.0726579584355134,8.1580787601495537,1.0750413872881626,0.038876333203911914,2.0277398638522338e-11
323,0.080749999999999836,1.0848141306457835,1.0824005994923225,8.2672894220378357,1.0848141306457835,0.039100658927323256,2.0667594067999421e-11
324,0.080999999999999836,1.0946436012843537,1.0922000503759577,8.3776334359340616,1.0946436012843537,0.039327218954385325,2.1044120381325906e-11
325,0.081249999999999836,1.1045299648789053,1.102056487964248,8.4891182659049349,1.1045299648789053,0.039554442827195647,2.1416273765738117e-11
326,0.08149999999999985,1.1144730743560187,1.1119697678891927,8.6017369716275986,1.1144730743560187,0.039781090382278013,2.1763161096427808e-11
327,0.081749999999999851,1.1244727058185311,1.1219396639361112,8.7154760433935863,1.1244727058185311,0.040006865604945673,2.2112955320317257e-11
328,0.081999999999999865,1.1345287688103518,1.1319660797290465,8.8303259389395823,1.1345287688103518,0.040232317339123955,2.2499282312237997e-11
329,0.082249999999999865,1.1446413613631103,1.1420491069932093,8.9462921439958354,1.1446413613631103,0.040458196361197865,2.2864440938655863e-11
330,0.082499999999999865,1.1548107792037163,1.1521890346917529,9.0633906335952847,1.1548107792037163,0.040685283877325035,2.327895766184134e-11
331,0.082749999999999879,1.1650373249555812,1.1623861584698192,9.1816442423770734,1.1650373249555812,0.040913592291850549,2.3736395346765367e-11
332,0.082999999999999879,1.1753212522932093,1.1726407233627667,9.3010728009665726,1.1753212522932093,0.041142913974866878,2.4239591049743558e-11
333,0.083249999999999894,1.1856626146440441,1.1829527779938342,9.4216866965711095,1.1856626146440441,0.041372440129018889,2.4763603684059661e-11
334,0.083499999999999894,1.1960611467640583,1.193322061537494,9.5434802383277031,1.1960611467640583,0.041600897547113491,2.5286819694637094e-11
335,0.083749999999999894,1.2065164214443336,1.2037481632131197,9.6664310042228205,1.2065164214443336,0.041827647310644665,2.5791864467563869e-11
336,0.083999999999999908,1.2170280682657901,1.2142307382028872,9.7905081776146883,1.2170280682657901,0.042052928957696016,2.6300351425960028e-11
337,0.084249999999999908,1.2275959841467163,1.2247697136035962,9.9156842919473185,1.2275959841467163,0.042277821980744798,2.6819431402235697e-11
338,0.084499999999999922,1.2382203523378912,1.2353652997936613,10.04194453684604,1.2382203523378912,0.042503479457647195,2.7437549603526987e-11
339,0.084749999999999923,1.2489015967431805,1.2460179369719602,10.169286466920974,1.2489015967431805,0.042730864790435537,2.8066541294823404e-11
340,0.084999999999999923,1.2596401427039072,1.2567280507053413,10.297718238157151,1.2596401427039072,0.042959977505486809,2.889750607681983e-11
341,0.085249999999999937,1.2704362825034516,1.2674959177921052,10.427245280147082,1.2704362825034516,0.043190274527021996,2.9661751790387574e-11
342,0.085499999999999937,1.28129017963499,1.2783216754432614,10.557864683080251,1.28129017963499,0.04342122897753347,3.0185455709712941e-11
343,0.085749999999999951,1.2922017725023163,1.2892052330777837,10.689566673073832,1.2922017725023163,0.043651933196284839,3.0816805908755776e-11
344,0.085999999999999951,1.3031707972755715,1.300146303624139,10.822328867460975,1.3031707972755715,0.043881578206720694,3.1480470660780531e-11
345,0.086249999999999952,1.314196921753827,1.3111445431469637,10.956116515850304,1.314196921753827,0.044109895654168722,3.2195624700904871e-11
346,0.086499999999999966,1.3252798886356953,1.322199696991111,11.090887346057842,1.3252798886356953,0.044337192769788036,3.2939799550673571e-11
347,0.086749999999999966,1.3364196510328541,1.3333117336567613,11.226599933340468,1.3364196510328541,0.044564317318795274,3.3736715751641737e-11
348,0.08699999999999998,1.3476164358338112,1.3444809019962201,11.363220681178664,1.3476164358338112,0.044792368179927468,3.4566766354518932e-11
349,0.08724999999999998,1.3588707010016445,1.355707681305057,11.500729921083222,1.3588707010016445,0.04502226750223294,3.5414218752548522e-11
350,0.087499999999999981,1.3701830298624582,1.3669926694409527,11.639123730194601,1.3701830298624582,0.045254510180734668,3.6274359284050078e-11
351,0.087749999999999995,1.3815539589722099,1.3783364106905227,11.778410915914305,1.3815539589722099,0.045488903225935892,3.715332403560972e-11
352,0.087999999999999995,1.3929837599959927,1.3897391814729043,11.918606373183396,1.3929837599959927,0.045724385661692749,3.8053960381477454e-11
353,0.088250000000000009,1.4044723918203255,1.401200941752323,12.059721019356898,1.4044723918203255,0.04595970900187097,3.89891683320879e-11
354,0.088500000000000009,1.4160194950594669,1.4127213304397199,12.201755606803287,1.4160194950594669,0.046193604263272445,3.9971305783839899e-11
355,0.088750000000000009,1.4276245612232206,1.4242998319074218,12.344696330184199,1.4276245612232206,0.046425479945725254,4.101962674686252e-11
356,0.089000000000000024,1.4392871240791723,1.4359359655504886,12.488520093766697,1.4392871240791723,0.046655507364392744,4.2159282435612587e-11
357,0.089250000000000024,1.4510069066734816,1.4476294332068593,12.633201213861055,1.4510069066734816,0.046884443837722153,4.3386305700965489e-11
358,0.089500000000000038,1.4627838877119956,1.4593801897074654,12.77872102613653,1.4627838877119956,0.047113311977287672,4.4673098696924906e-11
359,0.089750000000000038,1.4746183345808583,1.4711884855398705,12.925071875250334,1.4746183345808583,0.04734325867355612,4.6005079319625439e-11
360,0.090000000000000038,1.4865107099664765,1.4830547721995821,13.072256950322233,1.4865107099664765,0.04757505577710272,4.7378959815800406e-11
361,0.090250000000000052,1.4984615195336459,1.4949795630968987,13.220285772290655,1.4984615195336459,0.047808875363600935,4.8789406711850561e-11
362,0.090500000000000053,1.5104711952509116,1.5069633205274879,13.369168049017352,1.5104711952509116,0.048044422996370746,5.0222128853257006e-11
363,0.090750000000000067,1.5225399968424906,1.5190063500444495,13.518903892634427,1.5225399968424906,0.048281015985231435,5.1716916303313334e-11
364,0.091000000000000067,1.5346680179650671,1.5311087965940051,13.669480303228564,1.5346680179650671,0.048517998265911237,5.3284078010775789e-11
365,0.091250000000000067,1.5468551653078983,1.5432706198060475,13.820869587377516,1.5468551653078983,0.048754627452189572,5.515823226493344e-11
366,0.091500000000000081,1.5591014130155616,1.5554918273976703,13.973025759174135,1.5591014130155616,0.048991178458193861,5.7029896298422015e-11
367,0.091750000000000081,1.5714069120473206,1.5677725816862664,14.125900538789685,1.5714069120473206,0.04922835882680212,5.8936576007391938e-11
368,0.092000000000000096,1.5837720118044369,1.5801132216681169,14.279454872957448,1.5837720118044369,0.049466958185112785,6.1028313166722101e-11
369,0.092250000000000096,1.5961971328944125,1.5925141415865929,14.433665865165803,1.5961971328944125,0.049707255837602222,6.3606371866442837e-11
370,0.092500000000000096,1.6086828102957864,1.604975844357287,14.588520133022074,1.6086828102957864,0.049949700400099183,6.5968528904872746e-11
371,0.09275000000000011,1.6212296537639004,1.617498929356731,14.744020589563558,1.6212296537639004,0.050194585779116015,6.8246990995322938e-11
372,0.09300000000000011,1.6338380763489064,1.6300838028885156,14.90015583326675,1.6338380763489064,0.050441117078062904,7.0913485182658468e-11
373,0.093250000000000124,1.6465082616458053,1.6427306666591588,15.056917674683582,1.6465082616458053,0.050688357300781813,7.3389407700555796e-11
374,0.093500000000000125,1.6592401361618581,1.6554394659361427,15.21427610662337,1.6592401361618581,0.050935284346027031,7.6048995565545976e-11
375,0.093750000000000125,1.6720333850888189,1.6682099000330575,15.372199714667437,1.6720333850888189,0.051180953939545359,7.8967759917380592e-11
376,0.094000000000000139,1.6848873480540032,1.6810413175362138,15.530657791616758,1.6848873480540032,0.051423994045894851,8.2531609176133096e-11
377,0.094250000000000139,1.6978014996188542,1.6939331940771629,15.689610152629253,1.6978014996188542,0.051664954466845221,8.5885297562292468e-11
378,0.094500000000000153,1.7107754590995647,1.7068851499880577,15.849032391247642,1.7107754590995647,0.051904426720084336,8.9844158928701917e-11
379,0.094750000000000154,1.7238094759740539,1.7198974285067945,16.008915552920016,1.7238094759740539,0.0521449325273372,9.3680329760251383e-11
380,0.095000000000000154,1.7369044817573285,1.7329709613939592,16.169276655984813,1.7369044817573285,0.052389192582744666,9.7702457120648337e-11
381,0.095250000000000168,1.7500618607490388,1.7461071335721279,16.330140113489719,1.7500618607490388,0.052639001334751863,1.0192457903365337e-10
382,0.095500000000000168,1.7632831921913521,1.7593075164030081,16.491528995757719,1.7632831921913521,0.052895120773642522,1.063739760785078e-10
383,0.095750000000000182,1.7765700121182502,1.7725736296072159,16.653448750377287,1.7765700121182502,0.053157355419830465,1.1107272794704992e-10
384,0.096000000000000182,1.7899236644989005,1.7859067956461749,16.81587601962984,1.7899236644989005,0.053424920867501745,1.1605704152230653e-10
385,0.096250000000000183,1.8033452492609816,1.7993080912307724,16.978754519808209,1.8033452492609816,0.053696838286141101,1.2146888709061051e-10
386,0.096500000000000197,1.816835700638634,1.8127784293415661,17.142001384243688,1.816835700638634,0.053972455305611594,1.2737820426374163e-10
387,0.096750000000000197,1.8303959230793538,1.8263186977896639,17.305522844169612,1.8303959230793538,0.054251671703267071,1.3378366581468167e-10
388,0.097000000000000211,1.8440268403386284,1.8399298052250712,17.469233039523971,1.8440268403386284,0.054534583248620434,1.409090171898271e-10
389,0.097250000000000211,1.8577295032355547,1.8536127720836904,17.633056462463948,1.8577295032355547,0.054821703759797238,1.4882592149428654e-10
390,0.097500000000000211,1.8715048421076961,1.8673684916886701,17.796912459636715,1.8715048421076961,0.05511255312219801,1.5726909379954818e-10
391,0.097750000000000226,1.8853533804350191,1.8811974446334756,17.960723789821419,1.8853533804350191,0.055405492997341391,1.6639566922536734e-10
392,0.098000000000000226,1.8992753198634293,1.8950997718111373,18.124411092480372,1.8992753198634293,0.055699214101394535,1.7588024419652966e-10
393,0.09825000000000024,1.9132702362692755,1.9090749781783822,18.287890027448814,1.9132702362692755,0.05599119472080144,1.865867857021924e-10
394,0.09850000000000024,1.9273373781008387,1.9231222425157513,18.451043647167655,1.9273373781008387,0.056280184399687967,1.9791714174473647e-10
395,0.09875000000000024,1.9414757561908829,1.937240512353966,18.613728290814933,1.9414757561908829,0.056565236134089925,2.1067871563745762e-10
396,0.099000000000000254,1.955684566252472,1.9514289323367739,18.775777585753886,1.955684566252472,0.056847026066314796,2.250792222543776e-10
397,0.099250000000000255,1.9699643620877765,1.9656880238655803,18.937012591498696,1.9699643620877765,0.057130995803183718,2.3905188856109529e-10
398,0.099500000000000269,1.9843168868363454,1.9800195215178671,19.097304650457964,1.9843168868363454,0.05742191349566169,2.5507692857874668e-10
399,0.099750000000000269,1.9987446722925248,1.9944259741156709,19.256558707751513,1.9987446722925248,0.057722965386293269,2.7274488116642776e-10
400,0.10000000000000027,2.0132504812475838,2.0089101758968497,19.414692208013104,2.0132504812475838,0.058035108343315128,2.9214203436105178e-10
