step,time_s,plate_max_displacement_mm,plate_max_axial_displacement_mm,plate_force_x_N,max_marker_displacement_mm,max_speed,max_divergence
38,0.0094999999999999928,0.0042840366949504875,0.0042840366767382676,-0.11739034699030548,0.0042840366949504875,0.0014376182422493984,3.2398948174208889e-11
39,0.0097499999999999913,0.0046367549406096031,0.0046367549154546772,-0.12715685961679674,0.0046367549406096031,0.001518417981918273,3.3095850229681479e-11
40,0.0099999999999999915,0.0050077921169526321,0.0050077920826452349,-0.13735014348699037,0.0050077921169526321,0.0016023983447050571,3.3781772482895499e-11
41,0.01024999999999999,0.0054220839701263112,0.0054220839613150495,-0.14801931599958534,0.0054220839701263112,0.0016902301932244009,3.4456717014101227e-11
42,0.01049999999999999,0.0058674423459018042,0.005867442332530004,-0.15922999943912078,0.0058674423459018042,0.0017814335189229604,3.5120685157658446e-11
43,0.01074999999999999,0.0063360813321471131,0.0063360813123858328,-0.17103900285784104,0.0063360813321471131,0.0018745559658300225,3.5773676543862689e-11
44,0.010999999999999989,0.0068280305161693344,0.0068280304875822928,-0.18347279053027343,0.0068280305161693344,0.0019677967637416944,3.6415687485206796e-11
45,0.011249999999999989,0.007342980654052836,0.007342980613422867,-0.19651920439737969,0.007342980654052836,0.0020598005880909961,3.7046713375728343e-11
46,0.011499999999999988,0.0078805478702889814,0.0078805478134102991,-0.21013613894256142,0.0078805478702889814,0.0021502689131350674,3.7666747480032064e-11
47,0.011749999999999988,0.0084405764787830878,0.0084405764002148942,-0.22427347392545574,0.0084405764787830878,0.002240114497008833,3.8275790303158271e-11
48,0.011999999999999988,0.0090233474080127652,0.0090233473007850229,-0.23889877656568853,0.0090233474080127652,0.002331083798996424,3.8873846027471115e-11
49,0.012249999999999987,0.0096295986901676605,0.0096295985454242228,-0.25401561680642104,0.0096295986901676605,0.0024250052344814612,3.9460917586472073e-11
50,0.012499999999999987,0.01026034517850905,0.010260344985069114,-0.26966652388518342,0.01026034517850905,0.0025229860888875528,4.0037011239736779e-11
51,0.012749999999999985,0.010916571466244054,0.010916571210062287,-0.28591926044004984,0.010916571466244054,0.0026249053232268371,4.0602133874587242e-11
52,0.012999999999999986,0.01159892706124461,0.011598926724754044,-0.30284230608077595,0.01159892706124461,0.0027294225979406905,4.1156283891309524e-11
53,0.013249999999999986,0.012307552237245899,0.01230755179857379,-0.32048008990810756,0.012307552237245899,0.0028345009788328344,4.1699456161097377e-11
54,0.013499999999999984,0.013042106939189899,0.013042106371241591,-0.33883858258688571,0.013042106939189899,0.002938219153564322,4.2231639496182373e-11
55,0.013749999999999984,0.013801988075380685,0.013801987344785882,-0.3578873432362123,0.013801988075380685,0.0030395249785171597,4.2752828950972597e-11
56,0.013999999999999983,0.014586640260134577,0.014586639326041873,-0.3775769975350271,0.014586640260134577,0.0031386092811409422,4.3263018033718588e-11
57,0.014249999999999983,0.015395826209433703,0.015395825022124221,-0.39786450203777451,0.015395826209433703,0.003236744471670553,4.3762212275814861e-11
58,0.014499999999999982,0.016229741966981067,0.016229740466255915,-0.41873528743073146,0.016229741966981067,0.0033356638644501881,4.4250424107735042e-11
59,0.014749999999999982,0.017088930166164945,0.017088928279451743,-0.44021284901466123,0.017088930166164945,0.0034367538227670848,4.4727660432842505e-11
60,0.014999999999999982,0.017974031663896165,0.017974029304024253,-0.4623518748768719,0.017974031663896165,0.0035404072463464686,4.5193939182093912e-11
61,0.015249999999999981,0.018885484236555703,0.018885481299169005,-0.48521813103067502,0.018885484236555703,0.0036458118198050842,4.5649255841901515e-11
62,0.015499999999999981,0.019823297377936425,0.019823293738541192,-0.50886395073214385,0.019823297377936425,0.0037512544218975784,4.6093605656990314e-11
63,0.015749999999999979,0.02078699661852727,0.02078699212919588,-0.53330988833306781,0.02078699661852727,0.0038547992098091548,4.6526969954862139e-11
64,0.01599999999999998,0.02177575566476414,0.021775750150521134,-0.55854021892667982,0.02177575566476414,0.0039550388987297279,4.6949334130703235e-11
65,0.01624999999999998,0.022788653404261342,0.022788646659155365,-0.58451382401692498,0.022788653404261342,0.0040515942247996159,4.7360688910105613e-11
66,0.01649999999999998,0.023824940860061039,0.023824932642879659,-0.61118532852772023,0.023824940860061039,0.004145153741093234,4.7761040008846733e-11
67,0.016749999999999977,0.024884202465881494,0.024884192495411295,-0.6385270581038951,0.024884202465881494,0.0042370511012094492,4.8150407102334293e-11
68,0.016999999999999977,0.025966345691638495,0.02596633364133627,-0.666542288242846,0.025966345691638495,0.0043285784620266258,4.8528807606864658e-11
69,0.017249999999999977,0.027071430151496857,0.02707141564344262,-0.69526430843806297,0.027071430151496857,0.0044203444152252826,4.8896267656619141e-11
70,0.017499999999999977,0.028199417388614097,0.028199399986672535,-0.7247421601720373,0.028199417388614097,0.0045119566964301602,4.925278670241416e-11
71,0.017749999999999978,0.029349954910134132,0.029349934112343767,-0.75501969934664548,0.029349954910134132,0.004602159186111919,4.9598352011405535e-11
72,0.017999999999999974,0.030522289383283462,0.030522264613586092,-0.78611735266479377,0.030522289383283462,0.0046893485541002001,4.9932938946862169e-11
73,0.018249999999999975,0.03171534370395452,0.031715314303426556,-0.81802446230849724,0.03171534370395452,0.0047722297464915745,5.0256513692984348e-11
74,0.018499999999999975,0.03292791862162027,0.032927883839339867,-0.85070519794406974,0.03292791862162027,0.0048503142083251224,5.0569067232890489e-11
75,0.018749999999999975,0.034158925019965418,0.034158884003543388,-0.88411491853437807,0.034158925019965418,0.0049240425036504425,5.0870598310985263e-11
76,0.018999999999999975,0.03540754172207701,0.03540749350773309,-0.91821932156274855,0.03540754172207701,0.0049944864140196851,5.1161141767459149e-11
77,0.019249999999999979,0.036673229874733274,0.036673173376677859,-0.95300770744666685,0.036673229874733274,0.0050627752578635719,5.1440732238176649e-11
78,0.019499999999999979,0.037955601312964812,0.037955535311817723,-0.98849457732152635,0.037955601312964812,0.0051297814777015787,5.1709405259920777e-11
79,0.019749999999999979,0.039254204342442839,0.039254127472521105,-1.024709187729582,0.039254204342442839,0.0051970074668411075,5.1967165141332216e-11
80,0.019999999999999983,0.040568326317125376,0.040568237052640566,-1.0616781226353083,0.040568326317125376,0.0052615835251151452,5.2213996461309134e-11
81,0.020249999999999983,0.041896902531116886,0.041896799171559085,-1.0994089636083928,0.041896902531116886,0.0053221027910680136,5.2449857140051874e-11
82,0.020499999999999987,0.043238570542760757,0.043238451197902261,-1.1378824303683925,0.043238570542760757,0.0053773764565110448,5.2674694120155467e-11
83,0.020749999999999987,0.044591841664455449,0.044591704239393959,-1.1770563218888939,0.044591841664455449,0.0054269030064461694,5.2888487989461645e-11
84,0.020999999999999987,0.045955307946458641,0.045955150126919531,-1.2168791117853739,0.045955307946458641,0.0055292306151674192,5.3091232096803992e-11
85,0.021249999999999991,0.047327787785745971,0.047327607023550655,-1.2573066612996271,0.047327787785745971,0.005645705646916078,5.3282974648308001e-11
86,0.021499999999999991,0.048708342858172063,0.048708136356501175,-1.2983141988036515,0.048708342858172063,0.0057624068377844324,5.3463770524152334e-11
87,0.021749999999999995,0.050096159446697548,0.050095924144688553,-1.3398980367863109,0.050096159446697548,0.0058800226246851061,5.3633679558463608e-11
88,0.021999999999999995,0.051490350465226653,0.051490083021632493,-1.3820663459121121,0.051490350465226653,0.0059981806719066168,5.379271710971968e-11
89,0.022249999999999995,0.052889771454886735,0.052889468230943315,-1.4248234225988996,0.052889771454886735,0.006115518101859195,5.3940867703360308e-11
90,0.022499999999999999,0.054292937610861923,0.054292594652993742,-1.4681549066379456,0.054292937610861923,0.0062302196789818833,5.4078066068982724e-11
91,0.022749999999999999,0.055698082422480852,0.05569769544577774,-1.51202094190412,0.055698082422480852,0.0063407722815640999,5.4204223996370428e-11
92,0.023000000000000003,0.057103333213491154,0.057102897586824852,-1.5563605507927121,0.057103333213491154,0.0064465828274704691,5.431930353901265e-11
93,0.023250000000000003,0.058506924863915399,0.058506435597105444,-1.6011052413478659,0.058506924863915399,0.0065481697154532691,5.442329080002745e-11
94,0.023500000000000004,0.05992099381139885,0.059920436447646885,-1.6461955235096561,0.05992099381139885,0.0066468361150471642,5.4516234225006685e-11
95,0.023750000000000007,0.061333942766977081,0.06133331891133853,-1.6915926021554659,0.061333942766977081,0.006743975768152141,5.4598223702622081e-11
96,0.024000000000000007,0.062742939254567545,0.062742242492408451,-1.7372797153276651,0.062742939254567545,0.006840336151483644,5.466935898349791e-11
97,0.024250000000000011,0.064146985038500914,0.064146208516713266,-1.7832524034231096,0.064146985038500914,0.0069355883229541768,5.4729691090407323e-11
98,0.024500000000000011,0.065544881397445798,0.065544017810192923,-1.8295022136334695,0.065544881397445798,0.0070284143957847116,5.4779188024602368e-11
99,0.024750000000000012,0.066935145933994827,0.066934187509981591,-1.8760015365846527,0.066935145933994827,0.0071170843387043606,5.4817781125362391e-11
100,0.025000000000000015,0.068316075543959756,0.068315014037501065,-1.9226969182752736,0.068316075543959756,0.0072002631158330889,5.4845350953070329e-11
101,0.025250000000000015,0.069685932582868773,0.069684759270738361,-1.9695143891358882,0.069685932582868773,0.007285813866872359,5.4861799916950282e-11
102,0.025500000000000019,0.071059070495162996,0.071057754100800619,-2.0163748000290038,0.071059070495162996,0.0073687008001925396,5.4867101842418682e-11
103,0.025750000000000019,0.07248066360128054,0.072479212919318581,-2.0632123910567493,0.07248066360128054,0.0074490545930582389,5.4861308976679799e-11
104,0.02600000000000002,0.073894707738206167,0.073893105888755972,-2.1099880707808389,0.073894707738206167,0.0075288322528332501,5.4844550507422325e-11
105,0.026250000000000023,0.075299463412653853,0.075297697931964169,-2.1566910381338662,0.075299463412653853,0.0077115203354600976,5.4816961506712614e-11
106,0.026500000000000024,0.076694552982191189,0.076692610735495936,-2.2033275498093507,0.076694552982191189,0.0079560666619354365,5.477864022878133e-11
107,0.026750000000000027,0.078079406413423855,0.078077273580579032,-2.2499015293053239,0.078079406413423855,0.0082001949359478687,5.4729609045329713e-11
108,0.027000000000000027,0.079453144450838703,0.079450806510972249,-2.2963956476695446,0.079453144450838703,0.0084432277836709764,5.4669752118826927e-11
109,0.027250000000000028,0.080814630476747029,0.080812072197311569,-2.3427616222077297,0.080814630476747029,0.0086845051716365525,5.4598926506493557e-11
110,0.027500000000000031,0.082474648197407352,0.082474644180263734,-2.3889246080771986,0.082474648197407352,0.0089235017541274518,5.4516983982989981e-11
111,0.027750000000000032,0.084455399193576738,0.084455396047222742,-2.4348003340152231,0.084455399193576738,0.0091598881463491166,5.4423810395831185e-11
112,0.028000000000000035,0.086448001027822796,0.08644799760800792,-2.4803178011716467,0.086448001027822796,0.0093935020625925229,5.4319451914960792e-11
113,0.028250000000000035,0.088452525472925245,0.088452520377046984,-2.5254375643216629,0.088452525472925245,0.0096242380158080738,5.4204029703026519e-11
114,0.028500000000000036,0.090469499562014014,0.090469491099653965,-2.5701571961715612,0.090469499562014014,0.0098519046242494697,5.407777168645151e-11
115,0.028750000000000039,0.092499520289966275,0.092499506450738345,-2.6145009194905886,0.092499520289966275,0.010076117568179896,5.3940835190142722e-11
116,0.02900000000000004,0.094542827036726396,0.09454280545546645,-2.6584972879302518,0.094542827036726396,0.010296284329318575,5.3793266604549242e-11
117,0.02925000000000004,0.096599013625572536,0.096598981545059637,-2.7021541859137916,0.096599013625572536,0.010511698355652143,5.3635046706456024e-11
118,0.029500000000000044,0.098667006407494234,0.098666960638793544,-2.7454418803055085,0.098667006407494234,0.010721711722082529,5.3465954007279572e-11
119,0.029750000000000044,0.10074532287388083,0.10074525975403148,-2.7882916539427614,0.10074532287388083,0.010925918164454271,5.3285785537654177e-11
120,0.030000000000000047,0.10283250479043959,0.10283242013672256,-2.830610986020802,0.10283250479043959,0.011124269461969613,5.3094355097615566e-11
121,0.030250000000000048,0.10492754305107299,0.10492743211072408,-2.8723091207688696,0.10492754305107299,0.011317072295351088,5.2891594580910792e-11
122,0.030500000000000048,0.10705872098177112,0.10705851919978748,-2.9133222801991541,0.10705872098177112,0.011504860252201715,5.2677627848638097e-11
123,0.030750000000000052,0.10924376709844659,0.10924351574235214,-2.9536277634098576,0.10924376709844659,0.011688186572099128,5.2452686640968967e-11
124,0.031000000000000052,0.11144078607703269,0.11144047647961841,-2.9932408019458321,0.11144078607703269,0.011867415822742375,5.2216999770465369e-11
125,0.031250000000000056,0.11365017632234878,0.11364979877283021,-3.0321953575819296,0.11365017632234878,0.01204259303385497,5.1970764838410459e-11
126,0.031500000000000056,0.11587176584337724,0.1158713094899122,-3.0705169178266907,0.11587176584337724,0.0122134367718404,5.1713967334846367e-11
127,0.031750000000000056,0.1181046406172678,0.11810409336506789,-3.108198797655243,0.1181046406172678,0.012379451947283782,5.1446484703149152e-11
128,0.032000000000000056,0.12034727667189229,0.12034662507772742,-3.1451919879053274,0.12034727667189229,0.012540110373267377,5.1168064591421811e-11
129,0.032250000000000063,0.12259791981694081,0.12259714897959739,-3.1814128195149585,0.12259791981694081,0.012695022243900116,5.0878471062786e-11
130,0.032500000000000064,0.12485505228406649,0.12485414572879217,-3.2167651187219164,0.12485505228406649,0.012844029613126568,5.0577504881166499e-11
131,0.032750000000000064,0.12711775010037707,0.12711668965407208,-3.2511673810231776,0.12711775010037707,0.012987189204007699,5.0265231896121597e-11
132,0.033000000000000064,0.1293857837062406,0.12938454935970123,-3.2845734317782198,0.1293857837062406,0.013124660001672284,4.9941764017538751e-11
133,0.033250000000000064,0.13165942564547872,0.13165799539972545,-3.3169779361716047,0.13165942564547872,0.013256550008401596,4.9607382779529973e-11
134,0.033500000000000071,0.13393905468601849,0.13393740438162327,-3.3484046931976974,0.13393905468601849,0.013382789917379461,4.9262319967203511e-11
135,0.033750000000000072,0.13622473125361609,0.13622283438446958,-3.378883037071009,0.13622473125361609,0.013503084721958311,4.8906689140051188e-11
136,0.034000000000000072,0.13851592811238039,0.1385137556276117,-3.4084226808633207,0.13851592811238039,0.013616956320363504,4.8540453394593584e-11
137,0.034250000000000072,0.14081152979084288,0.14080904988960086,-3.4369978318199235,0.14081152979084288,0.013723849028758428,4.8163413518231275e-11
138,0.034500000000000072,0.14311009579974465,0.14310727372254251,-3.4645472227771132,0.14311009579974465,0.013823244385905693,4.7775308526449447e-11
139,0.034750000000000079,0.14541026819434477,0.14540706601158249,-3.4909897080975676,0.14541026819434477,0.013914732764833234,4.7375934486387216e-11
140,0.03500000000000008,0.14771114316085127,0.1477075195547406,-3.5162483352858369,0.14771114316085127,0.013998015502057906,4.6965213183904606e-11
141,0.03525000000000008,0.15001244480206452,0.15000835483397479,-3.5402722479259836,0.15001244480206452,0.014072849227278113,4.6543238983482086e-11
142,0.03550000000000008,0.15231442802378728,0.15230982287675054,-3.5630469057039051,0.15231442802378728,0.014138975164962514,4.6110164163174178e-11
143,0.03575000000000008,0.15461755672930413,0.15461238341635264,-3.5845883667600948,0.15461755672930413,0.014196085105391703,4.5666242029026451e-11
144,0.036000000000000087,0.15692210092035572,0.15691630195373563,-3.6049244153145565,0.15692210092035572,0.014243857794207213,4.5211589650498967e-11
145,0.036250000000000088,0.15922782953603709,0.15922134255892395,-3.624071035057093,0.15922782953603709,0.014282062829862045,4.4746267384566094e-11
146,0.036500000000000088,0.1615339313035625,0.16152668869234832,-3.6420146444541839,0.1615339313035625,0.014310691171056026,4.427015668764787e-11
147,0.036750000000000088,0.16465692211836702,0.16465479593478216,-3.6587078378285192,0.16465692211836702,0.014330050653626263,4.3783081848823106e-11
148,0.037000000000000088,0.16824204242410293,0.16823975096035282,-3.6740803492985576,0.16824204242410293,0.014340772634325405,4.3284849184419329e-11
149,0.037250000000000096,0.17182789047946381,0.17182542254113864,-3.6880602627263803,0.17182789047946381,0.014343710242213091,4.2775366590658915e-11
150,0.037500000000000089,0.17541274249744487,0.1754100861464214,-3.7005960735553241,0.17541274249744487,0.014339755421661569,4.2254674342819111e-11
151,0.037750000000000089,0.17899505766678528,0.17899220017655315,-3.7116699726255806,0.17899505766678528,0.01432964029196674,4.1722884402545581e-11
152,0.038000000000000082,0.18257340401153166,0.18257033181926507,-3.7212967104323189,0.18257340401153166,0.014313800442882803,4.1180184459945227e-11
153,0.038250000000000083,0.18614637970361869,0.18614307835831401,-3.7295087998337646,0.18614637970361869,0.01429235675658067,4.0626649763261204e-11
154,0.038500000000000083,0.1897125619691338,0.18970901607608948,-3.7363347801750479,0.1897125619691338,0.014265225781811421,4.0062350414735668e-11
155,0.038750000000000076,0.19327050499282772,0.19326669815562525,-3.7417801846141159,0.19327050499282772,0.014232315714387347,3.9487224165457226e-11
156,0.039000000000000076,0.19681878828180097,0.19681470304334647,-3.7458194942426619,0.19681878828180097,0.014193728212843161,3.8901116891196877e-11
157,0.03925000000000007,0.20035609587973016,0.2003517136636046,-3.7484023985837833,0.20035609587973016,0.014149881780412247,3.8303937622663532e-11
158,0.03950000000000007,0.20388129337013752,0.20387659442258066,-3.7494713599019809,0.20388129337013752,0.014101502909786054,3.7695593661164945e-11
159,0.03975000000000007,0.2073934694454965,0.2073884327772002,-3.7489826050565784,0.2073934694454965,0.014049484352205334,3.7076186007578834e-11
160,0.040000000000000063,0.21089192211503124,0.21088652544106745,-3.7469213597121951,0.21089192211503124,0.013994663694559576,3.6445794715553529e-11
161,0.040250000000000064,0.21437609093673052,0.21437031061281031,-3.7433048971157228,0.21437609093673052,0.013937607489087976,3.5804525868597374e-11
162,0.040500000000000057,0.21784545725075355,0.21783926820472255,-3.7381724904606348,0.21784545725075355,0.013878483289720795,3.5152495411612106e-11
163,0.040750000000000057,0.22129944593577786,0.22129282159452091,-3.7315671307216318,0.22129944593577786,0.013817065760082754,3.4489606039857698e-11
164,0.041000000000000057,0.22473736030126115,0.22473027251446176,-3.723517335734126,0.22473736030126115,0.013752869210509827,3.3815782243522548e-11
165,0.041250000000000051,0.2281583676690761,0.2281507866319421,-3.7140270479221154,0.2281583676690761,0.013685350329255934,3.3130870507263138e-11
166,0.041500000000000051,0.23156153331278864,0.23155342748955032,-3.7030777377101876,0.23156153331278864,0.013614101578035198,3.2434751540708948e-11
167,0.041750000000000044,0.2349458832220376,0.23493721927082545,-3.6906412224949827,0.2349458832220376,0.013538966464346361,3.1727501629107971e-11
168,0.042000000000000044,0.23831046862018723,0.23830121131831472,-3.6766969391664102,0.23831046862018723,0.013460046546943825,3.100915053056167e-11
169,0.042250000000000044,0.24165440976436464,0.24164452193183861,-3.6612456050523665,0.24165440976436464,0.013377618581493637,3.0279918196165749e-11
170,0.042500000000000038,0.24497691035402769,0.2449663527729351,-3.6443131170170706,0.24497691035402769,0.013292016986138119,2.9539952629509055e-11
171,0.042750000000000038,0.24827724999275258,0.24826598132126065,-3.6259432190304421,0.24827724999275258,0.013203546080792416,2.8789275795637392e-11
172,0.043000000000000031,0.25155477298387918,0.25154274966558976,-3.6061827182068162,0.25155477298387918,0.01311246542312793,2.802779919674364e-11
173,0.043250000000000031,0.25480889242464633,0.25479606859614146,-3.5850664238285774,0.25480889242464633,0.013019050967809939,2.7255370286971186e-11
174,0.043500000000000032,0.25803911912815203,0.25802544652880899,-3.5626089812957544,0.25803911912815203,0.012923694309444445,2.6471680428957891e-11
175,0.043750000000000025,0.26124511018202551,0.26123053806991203,-3.5388074118215691,0.26124511018202551,0.012826981153119607,2.5676650836146844e-11
176,0.044000000000000025,0.26442671930147837,0.26441119437734528,-3.5136530390622664,0.26442671930147837,0.012729698437067304,2.4870229655702036e-11
177,0.044250000000000018,0.2675840269723308,0.26756749331109386,-3.4871469879610646,0.2675840269723308,0.012632753489241444,2.4052646627854224e-11
178,0.044500000000000019,0.27071733517903812,0.2706997341658135,-3.4593116835694251,0.27071733517903812,0.012736983339236011,2.322410167133078e-11
179,0.044750000000000019,0.2738271265559768,0.27380839682280556,-3.4301925935884707,0.2738271265559768,0.012908497544908297,2.2384924640410226e-11
180,0.045000000000000012,0.27691400434091351,0.27689408170131768,-3.3998490239055457,0.27691400434091351,0.013076367126203959,2.1535253053577238e-11
181,0.045250000000000012,0.2799786397719663,0.27995745715309051,-3.3683379813048338,0.2799786397719663,0.013241838723402424,2.067505921276711e-11
182,0.045500000000000006,0.28302175231700172,0.28299923969223872,-3.3356985319258228,0.28302175231700172,0.013406769550754859,1.9804043732482446e-11
183,0.045750000000000006,0.28604413512245253,0.28602021944965639,-3.3019440802558857,0.28604413512245253,0.013572720917959556,1.8921900532507697e-11
184,0.046000000000000006,0.28904671839612495,0.28902132356657395,-3.267066504115181,0.28904671839612495,0.013740167298105409,1.802837405802902e-11
185,0.046249999999999999,0.29203064537684237,0.2920036921778113,-3.2310506571684763,0.29203064537684237,0.013908196573724567,1.7123268642393835e-11
186,0.0465,0.29499732703289339,0.29496873312281346,-3.1938928642546141,0.29499732703289339,0.014074856876486415,1.6206720392977019e-11
187,0.046749999999999993,0.29794844678458643,0.29791812667586681,-3.1556149604716848,0.29794844678458643,0.014238008054137536,1.527906688297014e-11
188,0.046999999999999993,0.30088590377204805,0.30085376881444637,-3.1162671908295621,0.30088590377204805,0.014396296945146186,1.4340576956202423e-11
189,0.047249999999999993,0.30381170578582384,0.30377766414390051,-3.0759181773438145,0.30381170578582384,0.014549806672709444,1.3391632727031384e-11
190,0.047499999999999987,0.30672784190484048,0.30669179852640394,-3.0346360149051956,0.30672784190484048,0.014700066761100153,1.2432211081126152e-11
191,0.047749999999999987,0.30963617256657872,0.30959802914386492,-2.9924687260609644,0.30963617256657872,0.014849395343445025,1.1462208383860882e-11
192,0.04799999999999998,0.31253836829180642,0.31249802322140807,-2.949432846459795,0.31253836829180642,0.014999850589916854,1.0481167911136196e-11
193,0.04824999999999998,0.31543591048273351,0.31539325883213065,-2.9055154912476917,0.31543591048273351,0.015152256683100071,9.4887402594707826e-12
194,0.048499999999999981,0.31833014598629178,0.31828507947341267,-2.8606893228239065,0.31833014598629178,0.01530575148397915,8.4846927194815516e-12
195,0.048749999999999974,0.32122237015453048,0.32117477714269649,-2.8149340233043763,0.32122237015453048,0.015458081310719731,7.469014518598577e-12
196,0.048999999999999974,0.32411390725349554,0.32406367275922277,-2.7682547978741519,0.32411390725349554,0.015606537958896046,6.4419620752537418e-12
